gene_id	log2FC_TE_xtail	pvalue_TE_xtail	padj_TE_xtail	log2FC_mRNA_xtail	log2FC_RPF_xtail	log2FC_basis	TPM_RNA_NitrogenPlus	TPM_RNA_NitrogenMinus	TPM_Ribo_NitrogenPlus	TPM_Ribo_NitrogenMinus	RPKM_RNA_NitrogenPlus	RPKM_RNA_NitrogenMinus	RPKM_Ribo_NitrogenPlus	RPKM_Ribo_NitrogenMinus	FPKM_RNA_NitrogenPlus	FPKM_RNA_NitrogenMinus	FPKM_Ribo_NitrogenPlus	FPKM_Ribo_NitrogenMinus
MM_RS01680	-1.07389706981529	0.0379517555601369	0.293186440467381	-0.314913941400916	-1.38817247075481	raw_counts / xtail internal size factors	0.241	0.18	6.499	4.527	50.941	38.172	396.635	203.114	50.941	38.172	396.635	203.114
MM_RS06990	-0.946169045835402	0.0378935944774254	0.293186440467381	-0.86155347949515	-1.80693731592392	raw_counts / xtail internal size factors	0.211	0.107	2.559	1.187	44.916	22.749	149.903	53.41	44.916	22.749	149.903	53.41
MM_RS05305	2.9465910308445	0.0394637174072862	0.293252571094205	-1.36095977517943	1.49431320147936	raw_counts / xtail internal size factors	0.275	0.083	0.504	2.043	58.825	18.763	28.178	94.425	58.825	18.763	28.178	94.425
MM_RS03850	-2.11276388602808	0.0390148725894344	0.293252571094205	2.50540177410076	0.37150149058675	raw_counts / xtail internal size factors	0.003	0.012	0.111	0.217	0.544	2.616	6.382	10.328	0.544	2.616	6.382	10.328
MM_RS06560	-1.77622056815891	0.038484794544678	0.293252571094205	1.6379035028601	-0.150244286546306	raw_counts / xtail internal size factors	0.034	0.085	0.552	0.871	7.147	18.709	33.56	40.525	7.147	18.709	33.56	40.525
MM_RS12105	-1.66850157175195	0.0385885688307817	0.293252571094205	0.0822315139775528	-1.58521419572717	raw_counts / xtail internal size factors	16.743	15.767	882.812	656.43	3567.214	3370.01	58528.176	30436.29	3567.214	3370.01	58528.176	30436.29
MM_RS01960	-1.5656363478227	0.0401707825235294	0.293252571094205	0.502856373688096	-1.06251184604997	raw_counts / xtail internal size factors	0.504	0.714	10.485	10.843	106.706	149.191	686.437	504.535	106.706	149.191	686.437	504.535
MM_RS05640	-1.4809384228165	0.0393233078483394	0.293252571094205	0.306295358993243	-1.17513180261185	raw_counts / xtail internal size factors	491.878	517.115	5074.74	4593.548	104836.347	111613.637	325699.689	218000.979	104836.347	111613.637	325699.689	218000.979
MM_RS09970	1.31713718923817	0.039556941569345	0.293252571094205	-0.923582998819254	0.39206798987607	raw_counts / xtail internal size factors	0.691	0.324	1.563	3.817	147.448	69.307	96.193	169.104	147.448	69.307	96.193	169.104
MM_RS09925	-1.29937936415968	0.0391404374885027	0.293252571094205	1.12705147113537	-0.172235606050739	raw_counts / xtail internal size factors	0.234	0.478	3.013	5.372	49.351	101.524	190.704	240.363	49.351	101.524	190.704	240.363
MM_RS01255	1.21853328178717	0.0403190252130687	0.293252571094205	0.307063159608929	1.52009500198075	raw_counts / xtail internal size factors	1.177	1.434	2.614	13.263	248.605	300.091	158.338	597.917	248.605	300.091	158.338	597.917
MM_RS03635	-1.21474145592086	0.0389290848561964	0.293252571094205	1.98279159160193	0.767427731350785	raw_counts / xtail internal size factors	1.417	5.393	10.254	34.12	302.453	1132.614	642.937	1544.613	302.453	1132.614	642.937	1544.613
MM_RS08630	-1.2061211037948	0.0399135438096123	0.293252571094205	-0.891257114060221	-2.09735680415192	raw_counts / xtail internal size factors	0.153	0.063	1.079	0.42	32.435	14.028	63.894	19.131	32.435	14.028	63.894	19.131
MM_RS01535	-1.19352762400978	0.0394865217704007	0.293252571094205	-0.726639807047194	-1.91942367805164	raw_counts / xtail internal size factors	0.147	0.08	3.074	1.524	31.249	17.008	190.376	70.81	31.249	17.008	190.376	70.81
MM_RS12010	-1.16460241939399	0.0384570433781652	0.293252571094205	0.784116878545997	-0.389627417092602	raw_counts / xtail internal size factors	0.144	0.221	6.44	9.047	30.621	47.269	394.421	404.781	30.621	47.269	394.421	404.781
MM_RS00570	-1.15588601402516	0.0383439641737384	0.293252571094205	-1.00530495959697	-2.17020504202483	raw_counts / xtail internal size factors	0.07	0.032	1.596	0.592	14.706	6.86	94.416	26.805	14.706	6.86	94.416	26.805
MM_RS08090	-1.15004039335595	0.0398669967754277	0.293252571094205	-0.519338194362401	-1.66986946819	raw_counts / xtail internal size factors	0.631	0.431	15.438	9.226	133.707	90.306	958.149	418.689	133.707	90.306	958.149	418.689
MM_RS03890	-1.14383572688713	0.0396741848467096	0.293252571094205	-1.51620195061529	-2.66482901438268	raw_counts / xtail internal size factors	0.115	0.038	0.894	0.234	24.471	8.045	52.632	10.379	24.471	8.045	52.632	10.379
MM_RS13585	-1.14168035076949	0.0394402655567498	0.293252571094205	-0.651613996048812	-1.79357863942319	raw_counts / xtail internal size factors	1.041	0.609	11.537	6.299	221.95	129.191	712.253	277.729	221.95	129.191	712.253	277.729
MM_RS12745	-1.10130641256175	0.0400975147893611	0.293252571094205	-0.0595942520672448	-1.16084363053204	raw_counts / xtail internal size factors	1.051	0.897	13.107	10.98	223.483	191.886	807.034	488.531	223.483	191.886	807.034	488.531
MM_RS04545	-1.08185211555735	0.0383504508262997	0.293252571094205	-1.44317064758258	-2.52948554290734	raw_counts / xtail internal size factors	0.386	0.117	6.591	2.067	81.832	25.572	400.638	91.862	81.832	25.572	400.638	91.862
MM_RS15375	1.07407178888133	0.0389758873373209	0.293252571094205	0.73239190666649	1.80403630949122	raw_counts / xtail internal size factors	0.136	0.196	0.471	2.841	28.649	42.224	28.205	126.972	28.649	42.224	28.205	126.972
MM_RS01640	-1.0556669204122	0.0403137785385104	0.293252571094205	0.358447462819142	-0.696937951635925	raw_counts / xtail internal size factors	0.299	0.341	5.687	6.392	63.676	72.883	346.205	281.5	63.676	72.883	346.205	281.5
MM_RS09045	-1.03788733958959	0.0396968076875689	0.293252571094205	-0.927830796384302	-1.96493353957039	raw_counts / xtail internal size factors	0.488	0.218	3.663	1.672	103.616	47.297	221.71	75.041	103.616	47.297	221.71	75.041
MM_RS01445	1.03784465456568	0.0388582678378413	0.293252571094205	0.291706093304179	1.32825107819142	raw_counts / xtail internal size factors	0.25	0.27	0.811	3.228	53.241	57.794	47.219	147.869	53.241	57.794	47.219	147.869
MM_RS01635	-0.999713783527664	0.0390815317744505	0.293252571094205	0.530358236422473	-0.468793738131387	raw_counts / xtail internal size factors	0.312	0.41	6.221	7.944	66.339	87.14	375.696	359.342	66.339	87.14	375.696	359.342
MM_RS02285	-0.948371694894756	0.0399264546069377	0.293252571094205	-0.44967104068557	-1.40031363951167	raw_counts / xtail internal size factors	0.275	0.182	2.499	1.545	58.007	38.87	146.624	69.361	58.007	38.87	146.624	69.361
MM_RS01850	-0.94816776618413	0.0401177566574815	0.293252571094205	0.211605628132073	-0.736509655438317	raw_counts / xtail internal size factors	21.667	23.058	396.159	403.994	4606.339	4897.495	23614.099	18426.482	4606.339	4897.495	23614.099	18426.482
MM_RS16750	2.37027688600351	0.0407022217959605	0.29541380005398	-0.650805040455684	1.69793511821027	raw_counts / xtail internal size factors	0.087	0.047	0.462	2.26	17.936	10.277	26.288	102.475	17.936	10.277	26.288	102.475
MM_RS01085	1.46230042484472	0.0414481789409214	0.299003846100449	-0.462694227694587	0.996758617584493	raw_counts / xtail internal size factors	0.057	0.037	0.225	0.635	12.212	7.846	12.549	28.772	12.212	7.846	12.549	28.772
MM_RS15415	-1.32565648030987	0.0414828716020318	0.299003846100449	0.367324310923122	-0.962797079595908	raw_counts / xtail internal size factors	0.033	0.035	0.302	0.235	6.968	7.729	17.284	10.646	6.968	7.729	17.284	10.646
MM_RS08855	-1.20951634716663	0.0414071753135013	0.299003846100449	1.25188652584265	0.0421067594961574	raw_counts / xtail internal size factors	0.215	0.464	6.322	12.741	45.46	99.111	396.187	570.862	45.46	99.111	396.187	570.862
MM_RS07610	1.08457568222869	0.0415452474774001	0.299003846100449	-0.0614957929442856	1.02149769861447	raw_counts / xtail internal size factors	0.356	0.294	1.456	4.743	76.008	63.361	85.272	218.806	76.008	63.361	85.272	218.806
MM_RS00590	-1.72409818010746	0.0417451557380359	0.299536067016357	-1.50828038845645	-3.24786227582922	raw_counts / xtail internal size factors	0.078	0.026	2.17	0.438	16.768	5.4	135.035	19.601	16.768	5.4	135.035	19.601
MM_RS04940	-0.911806302288819	0.0417937011654049	0.299536067016357	-0.121181001886453	-1.03278275401017	raw_counts / xtail internal size factors	0.615	0.491	10.692	8.496	129.905	105.882	625.746	377.167	129.905	105.882	625.746	377.167
MM_RS07955	-1.43886685323364	0.0419143962077998	0.299775254544535	-0.503920563203437	-1.94184265860356	raw_counts / xtail internal size factors	2.232	1.308	25.178	13.997	476.942	283.367	1626.738	610.083	476.942	283.367	1626.738	610.083
MM_RS03640	1.20636705293445	0.0420140824914046	0.299863503519734	-0.496417881308011	0.709735311031935	raw_counts / xtail internal size factors	0.319	0.198	0.573	1.58	66.742	42.976	33.945	69.946	66.742	42.976	33.945	69.946
MM_RS07335	-0.914301334444586	0.0421315552852346	0.300078069075125	-0.0917445360544106	-1.00572288024436	raw_counts / xtail internal size factors	0.329	0.281	4.949	4.014	70.313	59.581	290.582	182.34	70.313	59.581	290.582	182.34
MM_RS11565	1.8122927571523	0.0422403907293731	0.300230354811466	-0.878861598355176	0.905491307930914	raw_counts / xtail internal size factors	0.05	0.025	0.335	1.004	10.591	5.253	19.603	46.146	10.591	5.253	19.603	46.146
MM_RS09510	-1.11662382950294	0.0425428919601769	0.30175567789109	-0.547563706978388	-1.66323076204411	raw_counts / xtail internal size factors	0.226	0.133	6.39	3.787	48.285	28.581	394.728	171.496	48.285	28.581	394.728	171.496
MM_RS14320	-2.68606660541594	0.0428287908077154	0.303157193490489	3.47901767991859	0.779094650865368	raw_counts / xtail internal size factors	0.007	0.073	0.327	0.865	1.455	15.323	18.528	37.166	1.455	15.323	18.528	37.166
MM_RS16470	-1.02872960617522	0.042947664469689	0.303373111367165	0.872030166144085	-0.156517357234053	raw_counts / xtail internal size factors	1.449	2.432	12.761	20.608	311.408	514.267	776.121	933.464	311.408	514.267	776.121	933.464
MM_RS16205	1.71048477937468	0.0431651834256829	0.304283520945317	-1.60659700184205	0.104560839872759	raw_counts / xtail internal size factors	2.675	0.801	1.279	2.196	569.895	169.979	74.495	99.095	569.895	169.979	74.495	99.095
MM_RS06335	-1.21928964078594	0.0433601918111103	0.305031841162995	1.43755707158694	0.21767487436158	raw_counts / xtail internal size factors	0.163	0.386	2.466	5.65	34.578	82.861	154.548	248.365	34.578	82.861	154.548	248.365
MM_RS14395	1.48343717159337	0.0434954894712969	0.305357904611374	0.287501541886333	1.7639141158842	raw_counts / xtail internal size factors	1.427	1.624	1.953	10.714	302.254	343.778	112.906	448.653	302.254	343.778	112.906	448.653
MM_RS10725	-1.33091733004055	0.0440491370921537	0.308613648239517	0.163054370003241	-1.1673052464831	raw_counts / xtail internal size factors	1.096	1.153	21.638	19.981	234.232	243.149	1386.546	895.561	234.232	243.149	1386.546	895.561
MM_RS09895	-1.33570280815671	0.0442886879974645	0.309660012006712	1.60635910231099	0.263770584048691	raw_counts / xtail internal size factors	0.036	0.095	0.751	1.43	7.804	20.445	43.635	64.402	7.804	20.445	43.635	64.402
MM_RS03515	-0.900599265222391	0.0445966566742904	0.31117951699764	0.552329450330525	-0.348426407960915	raw_counts / xtail internal size factors	2.332	3.226	42.61	55.538	493.508	682.666	2517.906	2523.12	493.508	682.666	2517.906	2523.12
MM_RS18865	1.27643281726968	0.0448328631822145	0.311719665000659	-1.42133360166926	-0.155614433904202	raw_counts / xtail internal size factors	5.542	2.017	52.63	72.754	1187.701	419.116	3048.241	3447.449	1187.701	419.116	3048.241	3447.449
MM_RS06710	-1.14843852000177	0.0448556698253205	0.311719665000659	0.370902923981027	-0.7780361048305	raw_counts / xtail internal size factors	0.154	0.181	3.327	2.751	32.506	38.633	186.349	122.984	32.506	38.633	186.349	122.984
MM_RS07885	-0.936561594378583	0.0450654813376939	0.312545045317784	1.20616981090209	0.26978476048646	raw_counts / xtail internal size factors	0.133	0.282	2.32	4.802	28.469	59.713	138.539	215.403	28.469	59.713	138.539	215.403
MM_RS15975	2.65754726561422	0.0452568881144085	0.312609450496508	-1.29521772839836	1.28350016461782	raw_counts / xtail internal size factors	0.029	0.011	0.066	0.231	6.161	2.291	3.646	10.236	6.161	2.291	3.646	10.236
MM_RS11575	-1.26648748655701	0.0451768032105287	0.312609450496508	1.83502706292118	0.561421899741391	raw_counts / xtail internal size factors	0.019	0.064	0.493	1.425	3.959	13.463	31.021	64.809	3.959	13.463	31.021	64.809
MM_RS17335	1.17100813415264	0.0456536576662902	0.314716881060993	0.114464179825374	1.2829544047407	raw_counts / xtail internal size factors	0.165	0.178	0.586	2.501	35.33	37.086	35.4	114.133	35.33	37.086	35.4	114.133
MM_RS01575	-0.914995518354754	0.0459641394187507	0.316222225700543	0.189609511827558	-0.724910211470642	raw_counts / xtail internal size factors	0.551	0.563	6.135	6.225	116.782	120.458	362.828	275.891	116.782	120.458	362.828	275.891
MM_RS06260	1.5244494900778	0.0463722894946122	0.318392139670007	-1.72841139099966	-0.228677404782129	raw_counts / xtail internal size factors	0.093	0.026	0.68	0.929	19.679	5.554	39.762	42.12	19.679	5.554	39.762	42.12
MM_RS11665	1.07218089950566	0.0467337511757903	0.320233468635705	-0.625607463484482	0.446097380203015	raw_counts / xtail internal size factors	0.49	0.289	1.755	3.589	103.194	61.77	99.966	160.345	103.194	61.77	99.966	160.345
MM_RS03625	-1.15022147924891	0.0470671868398614	0.321588249044991	-1.18111995619148	-2.33266582444373	raw_counts / xtail internal size factors	0.447	0.163	7.654	2.862	93.952	35.713	470.357	123.386	93.952	35.713	470.357	123.386
MM_RS11935	-0.944707965600868	0.047118814235255	0.321588249044991	0.360477385534844	-0.584190246992047	raw_counts / xtail internal size factors	0.3	0.361	3.44	3.53	63.567	76.448	197.761	158.084	63.567	76.448	197.761	158.084
MM_RS00780	-1.45301656739413	0.0476114056485643	0.323663278399052	0.42861696020482	-1.02371007752644	raw_counts / xtail internal size factors	875.401	1070.935	1198.488	1272.775	186783.996	227653.244	78165.08	57654.568	186783.996	227653.244	78165.08	57654.568
MM_RS06855	-1.21319500441184	0.0475726693972666	0.323663278399052	-1.30633509634852	-2.51998953470118	raw_counts / xtail internal size factors	0.376	0.134	20.79	7.248	79.748	28.756	1312.535	323.274	79.748	28.756	1312.535	323.274
MM_RS10970	-1.61391084416185	0.0477584731271492	0.323798176273018	-0.563590572786178	-2.17771751541707	raw_counts / xtail internal size factors	5.243	2.615	90.727	45.776	1109.552	586.146	6016.322	1975.837	1109.552	586.146	6016.322	1975.837
MM_RS00315	-1.21711014329163	0.0478198879610894	0.323798176273018	0.437786895127334	-0.782871611017695	raw_counts / xtail internal size factors	0.291	0.385	5.952	6.544	62.618	80.211	368.916	296.475	62.618	80.211	368.916	296.475
MM_RS05545	-1.10886263964833	0.0481964695027609	0.3257056689035	-0.736743550460433	-1.84422851784247	raw_counts / xtail internal size factors	0.24	0.131	1.487	0.773	51.109	27.95	91.204	33.88	51.109	27.95	91.204	33.88
MM_RS12045	-1.1243873342696	0.0486056100124294	0.327825263600531	-0.466919925361309	-1.5910435130345	raw_counts / xtail internal size factors	0.452	0.269	8.159	5.218	96.536	58.621	507.648	231.897	96.536	58.621	507.648	231.897
MM_RS10060	-1.34923584495178	0.0488355247228335	0.32873011053625	0.998512324080139	-0.349916805404671	raw_counts / xtail internal size factors	0.208	0.383	4.569	7.523	43.714	81.491	294.092	334.996	43.714	81.491	294.092	334.996
MM_RS10705	2.37185991989396	0.0492670990440268	0.329695810951548	-1.65912180394269	0.655318359095178	raw_counts / xtail internal size factors	0.016	0.005	0.039	0.1	3.262	0.996	2.259	4.328	3.262	0.996	2.259	4.328
MM_RS18915	1.20734406330688	0.0491347477298284	0.329695810951548	0.212450875894276	1.4181047859613	raw_counts / xtail internal size factors	8.611	9.028	34.172	149.141	1852.037	1913.711	2022.367	7165.347	1852.037	1913.711	2022.367	7165.347
MM_RS00210	-1.01583787867486	0.0492424745681737	0.329695810951548	-0.448911254367745	-1.46467881161818	raw_counts / xtail internal size factors	0.428	0.268	9.368	5.57	90.579	58.073	553.665	261.685	90.579	58.073	553.665	261.685
MM_RS14010	-1.10369668567121	0.0499353518932649	0.333517632392176	-0.784117828378369	-1.88593758321137	raw_counts / xtail internal size factors	0.12	0.061	1.447	0.729	25.668	13.048	88.687	31.964	25.668	13.048	88.687	31.964
MM_RS11440	-1.09710012404104	0.0501071310017808	0.334015108211871	1.72148850460912	0.623076644884685	raw_counts / xtail internal size factors	0.114	0.318	0.681	1.951	24.573	68.49	41.986	88.644	24.573	68.49	41.986	88.644
MM_RS11200	-1.1982344636642	0.0503660116557423	0.335090151190239	1.74049422524163	0.534808092367206	raw_counts / xtail internal size factors	0.038	0.104	2.24	5.558	8.243	22.869	133.814	250.164	8.243	22.869	133.814	250.164
MM_RS18040	1.35097401374658	0.0506170945115263	0.336085795423021	-0.963468459585811	0.377110035057611	raw_counts / xtail internal size factors	0.623	0.271	2.761	5.834	130.457	59.337	162.66	268.582	130.457	59.337	162.66	268.582
MM_RS04660	-1.27433035650956	0.0507114599560515	0.336085795423021	0.788977412892255	-0.484821427744075	raw_counts / xtail internal size factors	8.625	13.232	78.164	115.185	1826.798	2837.285	4993.157	5123.981	1826.798	2837.285	4993.157	5123.981
MM_RS17355	-1.01059907539304	0.0510004016921572	0.337349477859683	0.357316521487113	-0.660890827593216	raw_counts / xtail internal size factors	0.051	0.061	3.156	3.23	10.783	12.878	185.131	148.263	10.783	12.878	185.131	148.263
MM_RS06080	1.43318917961594	0.0513720303534601	0.338895001566408	-1.90729225526303	-0.497728068294956	raw_counts / xtail internal size factors	0.062	0.016	0.487	0.543	13.006	3.284	28.097	23.779	13.006	3.284	28.097	23.779
MM_RS14545	-1.33584329094704	0.0514314872752982	0.338895001566408	0.479864028857179	-0.852971741771184	raw_counts / xtail internal size factors	0.025	0.031	0.117	0.119	5.274	6.649	7.197	5.309	5.274	6.649	7.197	5.309
MM_RS13885	1.10774181202311	0.0522123103708696	0.342070346380144	-0.279727286831314	0.826623360768085	raw_counts / xtail internal size factors	0.102	0.073	0.586	1.552	21.758	15.711	33.264	68.961	21.758	15.711	33.264	68.961
MM_RS03270	0.994807127139897	0.0521601272555121	0.342070346380144	-2.58375505820448	-1.58753196321828	raw_counts / xtail internal size factors	6.231	0.865	10.707	5.737	1328.948	187.753	622.442	248.158	1328.948	187.753	622.442	248.158
MM_RS17100	-0.973730390367966	0.052021358886764	0.342070346380144	0.833082828422537	-0.140997244620266	raw_counts / xtail internal size factors	0.062	0.101	0.831	1.341	13.18	21.456	50.329	60.773	13.18	21.456	50.329	60.773
MM_RS17695	1.31839252645871	0.0525957303988642	0.34314929766174	-1.20706084947573	0.0913471221119006	raw_counts / xtail internal size factors	0.061	0.025	0.282	0.483	12.858	5.177	16.322	20.822	12.858	5.177	16.322	20.822
MM_RS01690	-0.983466888176837	0.0526768656765911	0.34314929766174	-0.0570910209317182	-1.03952889057939	raw_counts / xtail internal size factors	0.403	0.348	2.833	2.481	85.258	74.398	172.014	110.817	85.258	74.398	172.014	110.817
MM_RS09280	-0.916301915086435	0.0526463756032053	0.34314929766174	0.279330240955733	-0.637203233632911	raw_counts / xtail internal size factors	0.43	0.475	7.011	7.826	91.516	101.023	420.787	354.168	91.516	101.023	420.787	354.168
MM_RS14840	1.94730648782189	0.0528748756933526	0.343212422497113	0.940240200490796	2.8747957898864	raw_counts / xtail internal size factors	0.219	0.461	1.912	23.019	45.71	94.594	113.98	1150.52	45.71	94.594	113.98	1150.52
MM_RS09120	-1.19703698147805	0.0528865049522204	0.343212422497113	0.462407715115709	-0.734645372344869	raw_counts / xtail internal size factors	391.232	507.128	756.325	783.832	83992.328	106713.401	45635.301	37632.62	83992.328	106713.401	45635.301	37632.62
MM_RS02850	-2.07839625918673	0.0540681143794961	0.3465200095396	1.86345493502373	-0.19768559472589	raw_counts / xtail internal size factors	0.023	0.058	0.084	0.121	4.983	13.005	4.868	5.078	4.983	13.005	4.868	5.078
MM_RS10405	-1.99327091720679	0.053853249403283	0.3465200095396	-0.643145383026716	-2.66234064137723	raw_counts / xtail internal size factors	0.051	0.031	1.689	0.324	10.665	6.598	90.758	15.004	10.665	6.598	90.758	15.004
MM_RS13465	1.72148936482006	0.0538444384928428	0.3465200095396	-1.03494963261883	0.673265487819154	raw_counts / xtail internal size factors	0.072	0.03	0.664	1.846	15.743	6.458	40.026	84.523	15.743	6.458	40.026	84.523
MM_RS11330	1.50697710558512	0.0541257051971825	0.3465200095396	-2.46890821733161	-0.954064180416358	raw_counts / xtail internal size factors	0.263	0.042	0.259	0.209	55.243	9.152	14.8	9.183	55.243	9.152	14.8	9.183
MM_RS00030	-1.21079648032149	0.0542036834030775	0.3465200095396	-3.23387625261079	-4.45307983606548	raw_counts / xtail internal size factors	1.008	0.092	23.933	2.042	218.385	19.644	1471.093	90.557	218.385	19.644	1471.093	90.557
MM_RS16530	-1.0957212142248	0.0539234301994819	0.3465200095396	-0.0491790394185426	-1.15065425136889	raw_counts / xtail internal size factors	0.232	0.213	6.662	4.332	48.737	44.983	375.818	196.106	48.737	44.983	375.818	196.106
MM_RS00010	-0.995022906464671	0.0536173705793281	0.3465200095396	-1.65597806034008	-2.65124728575446	raw_counts / xtail internal size factors	1.071	0.31	23.105	6.413	227.882	65.895	1393.261	298.655	227.882	65.895	1393.261	298.655
MM_RS06000	-0.956366890759388	0.0535572608151598	0.3465200095396	-0.863576448430852	-1.81931968086125	raw_counts / xtail internal size factors	0.358	0.175	4.202	1.922	76.304	37.451	244.639	83.755	76.304	37.451	244.639	83.755
MM_RS08240	1.32828696256993	0.0544415391094625	0.347393687291422	0.118130322546144	1.44601562762864	raw_counts / xtail internal size factors	0.782	0.79	4.914	28.286	164.158	168.197	316.965	1253.9	164.158	168.197	316.965	1253.9
MM_RS19275	2.62733734062536	0.0548433391483116	0.348942901774416	-0.744807926595463	1.82765483859332	raw_counts / xtail internal size factors	0.013	0.007	0.044	0.237	2.782	1.539	2.519	10.966	2.782	1.539	2.519	10.966
MM_RS19125	2.13890607452215	0.0550552525619468	0.348942901774416	-1.24171034191377	0.884782464231938	raw_counts / xtail internal size factors	2.161	0.744	1.343	3.532	463.24	163.441	74.734	160.216	463.24	163.441	74.734	160.216
