gene_id	log2FC_RNA	lfcSE_RNA	pvalue_RNA	padj_RNA	baseMean_counts_RNA	log2FC_basis_RNA	TPM_RNA_NitrogenPlus	TPM_RNA_NitrogenMinus	RPKM_RNA_NitrogenPlus	RPKM_RNA_NitrogenMinus	FPKM_RNA_NitrogenPlus	FPKM_RNA_NitrogenMinus	log2FC_Ribo	lfcSE_Ribo	pvalue_Ribo	padj_Ribo	baseMean_counts_Ribo	log2FC_basis_Ribo	TPM_Ribo_NitrogenPlus	TPM_Ribo_NitrogenMinus	RPKM_Ribo_NitrogenPlus	RPKM_Ribo_NitrogenMinus	FPKM_Ribo_NitrogenPlus	FPKM_Ribo_NitrogenMinus	log2FC_TE_deseq2	lfcSE_TE_deseq2	stat_TE_deseq2	pvalue_TE_deseq2	padj_TE_deseq2	log2FC_TE_xtail	pvalue_TE_xtail	padj_TE_xtail	log2FC_TE_riborex	pvalue_TE_riborex	padj_TE_riborex	mode	mode_basis	n_TE_methods_sig
MM_RS01045	0.832135687430352	0.895928591332794	0.352994357588507	NA	14.547767330029	raw_counts / DESeq2 median-of-ratios	0.097	0.172	20.76	36.062	20.76	36.062	0.792185776379855	0.499625775914977	0.112839550859231	0.253576973759131	137.550380389725	raw_counts / DESeq2 median-of-ratios	2.126	5.713	121.499	259.786	121.499	259.786	0.0484838634940706	0.874529626756535	0.05543993251994	0.955787983189827	NA	-0.040085369774558	0.929699846167406	0.990911134578294	0.829536005444656	0.317916025485327	0.593350035710125	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS17140	-0.56195141299891	0.463009298219363	0.224864756628588	0.444707719684824	116.181619544024	raw_counts / DESeq2 median-of-ratios	0.12	0.077	25.377	16.374	25.377	16.374	-0.788329813598198	0.499163470982928	0.11426682834932	0.256450698582555	260.174990516277	raw_counts / DESeq2 median-of-ratios	0.668	0.594	38.202	27.415	38.202	27.415	-0.221497328670795	0.586666567675038	-0.377552328486332	0.705763184128623	NA	-0.233427296009427	0.661101750601443	0.901535343186067	-0.751974793508986	0.245276539300652	0.509309453345882	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS06180	0.658884879923966	0.693650510360525	0.342173132724216	0.565792503695436	52.2875559840254	raw_counts / DESeq2 median-of-ratios	0.116	0.183	24.166	38.618	24.166	38.618	-0.788972493647621	0.500757739889906	0.11512787204427	0.258047806645626	473.619248699328	raw_counts / DESeq2 median-of-ratios	4.2	3.667	237.947	165.521	237.947	165.521	-1.54233080156026	0.629840193837326	-2.44876528467253	0.0143346825979657	NA	-1.44937912158503	0.0135766463633775	0.197494182057097	-0.750256405109132	0.420564986515165	0.682954301833326	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS14220	0.598724363831723	0.982906608870369	0.54243391718523	NA	12.5642979011582	raw_counts / DESeq2 median-of-ratios	0.016	0.02	3.351	4.479	3.351	4.479	1.29587290399178	0.822353772241744	0.115069707513546	0.258047806645626	14.5211331442179	raw_counts / DESeq2 median-of-ratios	0.032	0.123	1.813	5.524	1.813	5.524	0.862883835104426	1.24850467997913	0.691133841099297	0.489481435277325	NA	0.731037015025503	0.45506719540446	0.811032715933136	1.33442198189871	0.256042703427376	NA	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS13275	-0.842823211120846	0.875806005291184	0.335878807892296	NA	17.0848266166845	raw_counts / DESeq2 median-of-ratios	0.191	0.096	41.075	20.49	41.075	20.49	1.19036480769858	0.756077106818149	0.115395917299264	0.258278650161307	17.1739134490727	raw_counts / DESeq2 median-of-ratios	0.2	0.733	11.485	32.919	11.485	32.919	1.92478771222386	1.16263370977974	1.65554094641597	0.0978148177222507	NA	2.05369553102174	0.0256539782930797	0.254918747583164	1.22807879706525	0.243702068233948	NA	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS15750	-0.257682349920069	0.489329725392154	0.598469523234203	0.772646128538326	79.3021724666083	raw_counts / DESeq2 median-of-ratios	0.162	0.126	34.541	26.879	34.541	26.879	-0.664141100544998	0.421907386819205	0.115455192776218	0.258278650161307	335.707549337459	raw_counts / DESeq2 median-of-ratios	1.607	1.738	94.942	77.76	94.942	77.76	-0.420950043818092	0.583476508701958	-0.721451570954531	0.47063172684901	NA	-0.407644217894294	0.38221584518874	0.769502729099829	-0.629201748605773	0.266840440310304	0.533039747827357	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS10785	0.243231472527403	0.617323797984441	0.693573987701303	0.832497693069184	34.8500765070978	raw_counts / DESeq2 median-of-ratios	0.088	0.097	18.591	20.744	18.591	20.744	0.839403392417075	0.534497623742137	0.116309762400425	0.259350496663053	118.868997973804	raw_counts / DESeq2 median-of-ratios	0.49	1.491	29.108	69.881	29.108	69.881	0.54644058775464	0.771795282390507	0.708012345012179	0.478937591254226	NA	0.591008251957189	0.308958319228796	0.713055805919541	0.873307047099333	0.241290753756023	0.508526538267896	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS14185	-0.807821881068215	0.72311692397884	0.263935037169388	NA	24.0405628624622	raw_counts / DESeq2 median-of-ratios	0.052	0.028	11.183	5.944	11.183	5.944	-0.855372790629491	0.544537962841005	0.116223753459175	0.259350496663053	87.9053944257378	raw_counts / DESeq2 median-of-ratios	0.449	0.383	25.536	17.056	25.536	17.056	-0.00918350452066412	0.885034422240343	-0.0103764376728052	0.991720949153203	NA	-0.039309350355583	0.955240291179035	0.995380135893901	-0.817808987052087	0.292655673826105	0.563242970434291	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS18920	1.51003736173191	0.565126963877728	0.00753934464147106	0.0441963731562269	75.4257351715523	raw_counts / DESeq2 median-of-ratios	3.875	9.723	832.337	2093.158	832.337	2093.158	0.707633841335038	0.451707720563122	0.117214158922104	0.261030112776884	286.355237900338	raw_counts / DESeq2 median-of-ratios	42.675	124.472	2558.222	5555.977	2558.222	5555.977	-0.853627039617696	0.616549965127899	-1.38452207914831	0.166198652259878	NA	-0.805072744140638	0.111469793754519	0.488287129222401	0.741071790826002	0.326592085585574	0.60354033550156	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS18735	0.171721285013403	0.945333443718727	0.855856191001294	NA	11.6082310819209	raw_counts / DESeq2 median-of-ratios	0.119	0.126	25.403	26.733	25.403	26.733	1.22230767478521	0.780571192635236	0.117368657007383	0.261205761149163	17.5090897496582	raw_counts / DESeq2 median-of-ratios	0.266	0.949	15.039	43.512	15.039	43.512	1.10248388612044	1.24618833376005	0.884684807467249	0.376326651904837	NA	1.06490186501048	0.247010879613123	0.672460917380225	1.25871242241938	0.252968483291798	NA	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS01250	1.48773292649451	1.30481099635398	0.254207000608645	NA	5.95044318783275	raw_counts / DESeq2 median-of-ratios	0.022	0.059	4.63	12.483	4.63	12.483	1.03253264818784	0.659661382885878	0.117525130244094	0.261324116381896	30.9237850250099	raw_counts / DESeq2 median-of-ratios	0.327	1.045	18.791	48.7	18.791	48.7	-0.47914022722294	1.33570634680866	-0.358716740672623	0.719807003544611	NA	-0.448733709420107	0.599179853396155	0.873056317829211	1.06817063349391	0.428794354543816	NA	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS08110	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.95767927185023	1.25088002049985	0.117573154851612	0.261324116381896	5.49179454003378	raw_counts / DESeq2 median-of-ratios	0.097	0.603	5.473	26.624	5.473	26.624	3.01275983961486	2.71211235248698	1.11085362553369	0.266631359567685	NA	2.27957170055585	0.311193419444216	0.713670819006593	2.01890606746134	0.344742408156834	NA	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS12075	-0.267755357580236	0.792704019942509	0.7355329816604	NA	18.7379985928424	raw_counts / DESeq2 median-of-ratios	0.33	0.241	70.179	52.365	70.179	52.365	-1.07809300575774	0.689072998272578	0.117687150751866	0.26140927247392	34.7499102472818	raw_counts / DESeq2 median-of-ratios	1.417	1.314	87.735	57.777	87.735	57.777	-0.718554369771012	1.01853036564462	-0.705481538899672	0.480510616647777	NA	-0.798570914675318	0.309047746458186	0.713055805919541	-1.04476753112911	0.26222097155077	NA	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS00120	1.08424544431398	1.41771625417488	0.444400707574556	NA	14.4223274402153	raw_counts / DESeq2 median-of-ratios	0.146	0.317	31.945	65.801	31.945	65.801	1.04891718113309	0.671363002010713	0.118200931668609	0.262381759629419	127.283222932203	raw_counts / DESeq2 median-of-ratios	2.962	9.289	166.585	391.635	166.585	391.635	-1.564689124072	2.80864285170352	-0.557097931879439	0.57746052049047	NA	-0.0424941336436508	0.948660371259745	0.993836979985009	1.10642969974702	0.745188313393286	NA	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS19105	1.92864517308857	0.923136022763104	0.0366868584163298	NA	25.4607258934958	raw_counts / DESeq2 median-of-ratios	0.266	0.971	55.199	207.402	55.199	207.402	1.19380682377154	0.764799631586308	0.118537758089301	0.262792512870323	25.3458499596305	raw_counts / DESeq2 median-of-ratios	1.001	3.365	55.464	149.545	55.464	149.545	-0.820932768152217	1.0122854680246	-0.810969626734054	0.417383113486718	NA	-0.720755646390221	0.405592321010549	0.780743080581526	1.26051339126024	0.401323846578907	NA	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS00790	0.71823473494111	0.59768610638661	0.229482802445493	0.450487176229207	37.6879367225143	raw_counts / DESeq2 median-of-ratios	0.1	0.153	21.196	32.552	21.196	32.552	-1.12807427816949	0.723135745882212	0.118765595379057	0.263115741737237	437.835570828757	raw_counts / DESeq2 median-of-ratios	3.42	3.462	222.457	154.894	222.457	154.894	-1.47005380900969	0.844870858146896	-1.73997457106526	0.0818634831774979	NA	-1.85214733513547	0.0124816594758905	0.189507575539175	-1.09853046774763	0.253251876303095	0.519562052478067	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS11605	0.366779668257681	1.75187017212864	0.834163594091039	NA	3.50813831572768	raw_counts / DESeq2 median-of-ratios	0.014	0.018	2.957	3.723	2.957	3.723	1.34834632583217	0.864503712764096	0.118836293315023	0.263115741737237	13.4882946662288	raw_counts / DESeq2 median-of-ratios	0.068	0.298	3.979	12.765	3.979	12.765	0.768407451672987	1.91718771777225	0.400799277269453	0.688567911034555	NA	0.991969692425556	0.508020675566477	0.834067421912824	1.4024130369317	0.411562748165578	NA	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS11620	1.19951119204441	1.32723497133263	0.366118954082971	NA	7.06479543068089	raw_counts / DESeq2 median-of-ratios	0.013	0.028	2.93	6	2.93	6	-0.715764857397325	0.459229784812512	0.119086279361453	0.263331631827438	153.481866483082	raw_counts / DESeq2 median-of-ratios	1.225	1.275	72.1	56.364	72.1	56.364	-2.09691031955587	1.05314726384069	-1.99108936760535	0.0464710631592467	NA	-1.90706004627105	0.0179930205748391	0.222996532972645	-0.677562334319997	0.550343359437156	NA	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS04430	1.62029007431358	0.853041558621019	0.0575083708149534	NA	16.5468991504654	raw_counts / DESeq2 median-of-ratios	0.082	0.248	17.485	52.273	17.485	52.273	0.740644370344262	0.476310609325349	0.119955383453413	0.264744980478012	95.7888746194081	raw_counts / DESeq2 median-of-ratios	1.52	4.323	89.679	194.352	89.679	194.352	-0.865424939589031	0.893384874813288	-0.968703370727985	0.332693210298408	NA	-0.883748355340979	0.149878174535969	0.547774540049955	0.775291335839246	0.367757081801944	NA	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS04670	0.185180394947367	0.692970866492774	0.789294534125818	NA	26.1954312047832	raw_counts / DESeq2 median-of-ratios	0.047	0.052	10.017	10.979	10.017	10.979	0.983194137234114	0.632189277483045	0.119893408053216	0.264744980478012	29.4059218316597	raw_counts / DESeq2 median-of-ratios	0.085	0.273	4.92	12.167	4.92	12.167	0.819334842428605	0.915927133244929	0.894541511753104	0.371032229563944	NA	0.799860967086087	0.281876305725559	0.699064404052399	1.01751453757819	0.222272566332867	NA	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS10570	1.00759086871805	0.771674423925748	0.191647732374617	NA	22.9956831504704	raw_counts / DESeq2 median-of-ratios	0.153	0.268	32.239	58.289	32.239	58.289	0.882323472621803	0.568153317631202	0.120430968416043	0.265455370075948	497.540287296265	raw_counts / DESeq2 median-of-ratios	6.459	23.723	403.158	1057.171	403.158	1057.171	0.0203194595085777	0.820538911320446	0.0247635538403399	0.980243561959416	NA	-0.116087808399761	0.848767512882772	0.972894447988833	0.914163510619332	0.283309444363017	0.550681421833665	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS09220	-0.154392165774971	1.48086263592751	0.916964398860355	NA	7.09665858850083	raw_counts / DESeq2 median-of-ratios	0.008	0.007	1.695	1.442	1.695	1.442	1.14938595348451	0.740989851016226	0.120865887990185	0.266244118060012	28.1418974422253	raw_counts / DESeq2 median-of-ratios	0.042	0.136	2.334	6.192	2.334	6.192	1.08445696242966	1.70054086040948	0.637712969842151	0.52366054117539	NA	1.31142605758687	0.320503972594995	0.720556737340287	1.21388715033652	0.46964491562146	NA	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS01590	0.914937188455198	0.740110871599019	0.216378140658406	NA	24.7141921374771	raw_counts / DESeq2 median-of-ratios	0.076	0.129	16.029	27.915	16.029	27.915	0.689711132257778	0.445672247420425	0.121724706254882	0.267623892682598	161.884503983685	raw_counts / DESeq2 median-of-ratios	1.224	3.259	71.366	146.243	71.366	146.243	-0.245474929491752	0.766751718655655	-0.320149174131807	0.748855250153454	NA	-0.221160738517553	0.68880180082277	0.911056698670405	0.726161632337598	0.345444214973844	0.620476408017314	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS18680	-0.103320280520882	1.20600059939036	0.931727294733913	NA	6.63105089427829	raw_counts / DESeq2 median-of-ratios	0.568	0.518	120.693	108.875	120.693	108.875	-3.212705699875	2.07578625041122	0.121693228521312	0.267623892682598	2.31160120161224	raw_counts / DESeq2 median-of-ratios	0.846	0.098	47.763	5.105	47.763	5.105	-3.03341550514578	2.16681678916354	-1.39994092731614	0.161531008805518	NA	-2.02862978579165	0.399566836076969	0.779219121304837	-3.18416084496841	0.107607393429511	NA	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS08625	-0.759325856931954	0.471256153548564	0.107118596102412	0.276887095438776	99.3972661559143	raw_counts / DESeq2 median-of-ratios	0.085	0.045	17.953	9.742	17.953	9.742	-0.651625818742657	0.421774613772236	0.12235541622397	0.268668536323962	398.665723095791	raw_counts / DESeq2 median-of-ratios	0.729	0.761	42.393	33.957	42.393	33.957	0.108977317693915	0.563728853742466	0.193315131858942	0.846712176336968	NA	0.103577215400234	0.823390409512188	0.965732584849792	-0.615981431614419	0.244537623572422	0.509309453345882	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS04790	1.1411352384981	0.788756399727063	0.147966274113223	NA	28.1505730832545	raw_counts / DESeq2 median-of-ratios	0.114	0.23	24.572	48.914	24.572	48.914	0.817090081838855	0.529781739985623	0.122997176779005	0.269734761012497	62.3805467107042	raw_counts / DESeq2 median-of-ratios	0.592	1.807	35.05	79.694	35.05	79.694	-0.53104674044078	0.9040092555838	-0.587435070117546	0.556911546120864	NA	-0.32532162634537	0.606527225705016	0.8780811655401	0.853631649741956	0.420393487402935	NA	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS10700	0.297639229045928	0.431583707925757	0.490417923481697	0.692610310126839	138.074739730643	raw_counts / DESeq2 median-of-ratios	0.535	0.6	113.737	128.67	113.737	128.67	1.10820979528129	0.718865486804262	0.123168538747535	0.269767997992381	23.4252138774744	raw_counts / DESeq2 median-of-ratios	0.142	0.509	8.195	21.95	8.195	21.95	0.769506675770633	0.702827367031952	1.09487295439315	0.273572299269197	NA	0.823676569748633	0.324713007018236	0.724583349102129	1.1193983589364	0.117784840751155	0.344475177224066	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS14935	-0.314673832961978	0.567810239811647	0.579449934715708	0.761662888348135	50.4388055930815	raw_counts / DESeq2 median-of-ratios	0.112	0.084	23.594	17.96	23.594	17.96	0.784469196871298	0.509990689359516	0.123998993208845	0.271414779812009	77.1031656667279	raw_counts / DESeq2 median-of-ratios	0.243	0.714	14.277	31.468	14.277	31.468	1.06203575206302	0.731460121171765	1.45193937621875	0.146518462609891	NA	1.09656614405065	0.0603962411976206	0.365035732449703	0.820329642412868	0.240031182275416	0.50770355203458	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS11565	-0.930647326170821	1.1158709247879	0.404275441589111	NA	8.12501460823147	raw_counts / DESeq2 median-of-ratios	0.05	0.025	10.591	5.253	10.591	5.253	0.865919413962967	0.563821040983524	0.124586108587806	0.27235469560904	47.0401917675109	raw_counts / DESeq2 median-of-ratios	0.335	1.004	19.603	46.146	19.603	46.146	1.80479915377272	1.13588317924819	1.58889504373792	0.112084090343991	NA	1.8122927571523	0.0422403907293731	0.300230354811466	0.899969298214977	0.325436548236036	NA	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS09535	1.04458717445919	0.711085009786672	0.141831532360044	0.333730238480191	33.1846260504399	raw_counts / DESeq2 median-of-ratios	0.778	1.343	164.742	294.707	164.742	294.707	0.944081036965277	0.615084937724183	0.124813519687182	0.272506888116009	63.2107479192496	raw_counts / DESeq2 median-of-ratios	3.632	11.127	207.21	477.644	207.21	477.644	-0.0370283301211121	0.796449554507727	-0.0464917456624089	0.962918312981223	NA	-0.0924644952061331	0.893178839851795	0.981524634190529	0.982122708922647	0.260692104748491	NA	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS14855	0.562299012328433	0.807284392444723	0.486096034619023	NA	26.3007878823311	raw_counts / DESeq2 median-of-ratios	0.055	0.086	11.542	17.795	11.542	17.795	-0.957561749487707	0.624037506432704	0.124916070604252	0.272558501495317	266.451078964667	raw_counts / DESeq2 median-of-ratios	1.59	1.673	100.517	76.073	100.517	76.073	-1.20438884770121	0.941216102638406	-1.27960926754767	0.200682588870565	NA	-1.52258092431055	0.0275289779904812	0.26066058409804	-0.927495090078484	0.308723191548183	0.582823221427411	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS03325	-0.204471253832616	0.495970680873894	0.680145345448294	0.824946235802125	82.0383740673417	raw_counts / DESeq2 median-of-ratios	0.448	0.374	95.59	79.107	95.59	79.107	-0.837883652374749	0.547439760860552	0.125880770740033	0.274316834155253	468.364556021463	raw_counts / DESeq2 median-of-ratios	5.727	6.037	351.911	280.553	351.911	280.553	-0.575996239682454	0.613723402296207	-0.938527417281793	0.347973433825536	NA	-0.641349297712807	0.257381664188356	0.679649572399444	-0.806292900251714	0.252754291630424	0.518946653496085	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS09230	0.389513096559042	0.652304350333896	0.550417929095733	NA	31.1332620495598	raw_counts / DESeq2 median-of-ratios	0.093	0.116	19.816	24.544	19.816	24.544	0.774579462885547	0.506886216762721	0.126484462026423	0.275285023213147	129.851419924333	raw_counts / DESeq2 median-of-ratios	0.728	2.03	42.046	88.507	42.046	88.507	0.353387662557123	0.79023335409896	0.447194060746857	0.654734949308598	NA	0.380155909876672	0.493231199606751	0.827192334269652	0.812112180829469	0.271759585392084	0.539607281076807	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS07185	0.0326405975089357	0.459864882312002	0.94341473191676	0.972822894806687	95.4702553651353	raw_counts / DESeq2 median-of-ratios	0.366	0.346	77.756	74.038	77.756	74.038	0.777594608703853	0.510210015593305	0.127491798522986	0.277003318745993	442.411670374562	raw_counts / DESeq2 median-of-ratios	2.583	7.697	154.239	361.373	154.239	361.373	0.69454889727914	0.633859698998562	1.09574547549949	0.273190175576166	NA	0.739587943798317	0.167791048860907	0.57546064920109	0.810732716478425	0.209400269022662	0.468785256993614	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS10415	1.62130948605031	0.523992302620691	0.00197379313829632	0.0159977606564966	83.6598573986606	raw_counts / DESeq2 median-of-ratios	0.148	0.453	31.491	95.289	31.491	95.289	0.937696463369305	0.615440175349362	0.127603865819147	0.277003318745993	169.303582067567	raw_counts / DESeq2 median-of-ratios	1.053	2.902	58.561	129.189	58.561	129.189	-0.470191164324364	0.746394915489161	-0.629949581068913	0.5287275721453	NA	-0.689234980299085	0.279848801168669	0.696937926671612	0.975435282405978	0.229439387837329	0.495891220132368	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS13540	0.285265809226396	0.66112273379386	0.666114364456044	NA	29.3275966896608	raw_counts / DESeq2 median-of-ratios	0.024	0.027	5.112	5.815	5.112	5.815	0.790004456753367	0.518711151910172	0.127755149612729	0.277003318745993	73.7629770755633	raw_counts / DESeq2 median-of-ratios	0.11	0.308	6.4	14.143	6.4	14.143	0.496055498860814	0.805591314682924	0.615765698834598	0.538049169117812	NA	0.502776627899767	0.39249533048372	0.777194294771827	0.825314760084267	0.271819255807327	NA	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS19175	-0.473886087662726	0.580524375602134	0.414324595258678	0.630585682535646	56.3434262004826	raw_counts / DESeq2 median-of-ratios	0.039	0.026	8.299	5.475	8.299	5.475	-0.823369036182687	0.540572362787273	0.127722920968165	0.277003318745993	173.73231632335	raw_counts / DESeq2 median-of-ratios	0.308	0.263	17.424	11.66	17.424	11.66	-0.328962755123903	0.804373401801527	-0.408967718707675	0.682563351375872	NA	-0.349451596867175	0.544089132494556	0.849735114531223	-0.783992795031403	0.322558663082062	0.598614169083741	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS15985	1.58542856340497	1.01448229556018	0.118100657281929	NA	12.1007492827202	raw_counts / DESeq2 median-of-ratios	0.03	0.085	6.5	18.046	6.5	18.046	0.869444279332558	0.573138493835848	0.129269686536909	0.279585157982771	49.4881504008504	raw_counts / DESeq2 median-of-ratios	0.366	1.104	21.477	51.243	21.477	51.243	-0.852326393359865	1.0933571277055	-0.779549857738194	0.435655879946376	NA	-0.712178444261796	0.327961669611591	0.727320679442243	0.898608184327274	0.436567142161791	NA	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS12425	1.42075945249553	0.629286132970565	0.0239623716432103	0.100073701738655	72.2662238382438	raw_counts / DESeq2 median-of-ratios	0.073	0.168	15.342	36.768	15.342	36.768	0.732475169852277	0.483012253419428	0.129399725090884	0.279691270628231	412.891320263992	raw_counts / DESeq2 median-of-ratios	1.147	3.538	69.75	157.901	69.75	157.901	-0.650133901457105	0.769866792634085	-0.844475833582436	0.398403562050707	NA	-0.689486882691337	0.207749972871362	0.631887629877126	0.764960006803445	0.33510421941355	0.613386037551602	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS14475	0.279182263637345	1.08700814892549	0.7973057766645	NA	17.2618376313482	raw_counts / DESeq2 median-of-ratios	0.055	0.063	12.045	13.309	12.045	13.309	0.923873146044053	0.60984289034416	0.129788530622272	0.28018099048083	34.3742304298634	raw_counts / DESeq2 median-of-ratios	0.178	0.546	10.259	24.308	10.259	24.308	0.142910476546514	1.28668371430274	0.111068846957434	0.91156175238493	NA	0.644415289763649	0.515984889981077	0.837926266464066	0.975459282491078	0.504265244267719	NA	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS05170	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.32230584518572	0.87359602980955	0.130118346491317	0.280458421123219	11.8746320615605	raw_counts / DESeq2 median-of-ratios	0.087	0.377	5.16	16.502	5.16	16.502	5.32128701046194	2.50410829719993	2.1250227142381	0.0335847176218529	NA	3.05690715124636	0.196952243015641	0.616715478427039	1.36224473171967	0.381383834839559	NA	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS05570	0.187708909151838	0.46580628178822	0.686965632401609	0.82872594705966	90.29241921613	raw_counts / DESeq2 median-of-ratios	0.056	0.059	11.899	12.603	11.899	12.603	0.772777918014369	0.510510933267662	0.130093237945427	0.280458421123219	98.9252910542338	raw_counts / DESeq2 median-of-ratios	0.11	0.301	6.338	13.295	6.338	13.295	0.595451840216188	0.641051316833335	0.928867665630265	0.352957671851486	NA	0.583405228840953	0.304376543791394	0.712524142498117	0.806116602360501	0.197732703615638	0.450260725403418	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS11635	0.867353165299015	1.08086566493932	0.422286006215144	NA	9.2189934491688	raw_counts / DESeq2 median-of-ratios	0.044	0.068	9.388	14.914	9.388	14.914	0.826053664582455	0.545916966890686	0.130241837719063	0.280458421123219	50.9864987254752	raw_counts / DESeq2 median-of-ratios	0.56	1.605	32.399	72.559	32.399	72.559	0.0425117676049049	1.11897839964187	0.0379915891303272	0.969694388090123	NA	-0.0301368198351213	0.961208677812309	0.995380135893901	0.863914019886244	0.388173458647884	NA	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS14290	-1.56479138639946	0.977980661276247	0.109593518606101	NA	14.5258225134168	raw_counts / DESeq2 median-of-ratios	0.259	0.074	54.747	16.389	54.747	16.389	-0.837097030627625	0.553142539185866	0.130191343396567	0.280458421123219	95.6718527115959	raw_counts / DESeq2 median-of-ratios	3.593	3.036	203.497	137.853	203.497	137.853	0.873992081910627	0.977961322940293	0.893687778247633	0.371488966335473	NA	0.767944244526932	0.356139822352089	0.748741299174287	-0.799325591815048	0.338308499038808	NA	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS11330	-2.51176777500526	0.674505340085072	0.000196194774939027	0.0024952218451022	55.4669317323856	raw_counts / DESeq2 median-of-ratios	0.263	0.042	55.243	9.152	55.243	9.152	-1.00277702009166	0.664042671102905	0.131015534209772	0.281948694804082	29.3126923932178	raw_counts / DESeq2 median-of-ratios	0.259	0.209	14.8	9.183	14.8	9.183	1.4682844158564	0.80973371884498	1.81329291554116	0.0697866553953933	NA	1.50697710558512	0.0541257051971825	0.3465200095396	-0.966255160125838	0.275534377950713	0.54239051604879	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS09430	0.243472984150739	0.574946808095729	0.671952053114002	0.820435760274476	76.0950984682653	raw_counts / DESeq2 median-of-ratios	0.216	0.231	45.333	49.887	45.333	49.887	0.690249581638648	0.457220948686739	0.131129418775427	0.282018065037562	127.828346592109	raw_counts / DESeq2 median-of-ratios	0.672	1.797	39.278	81.17	39.278	81.17	0.398758764993521	0.691614105898297	0.576562510210223	0.56423503084427	NA	0.445188796272817	0.404935927700758	0.780743080581526	0.725817542654811	0.334002452300472	0.612065903517822	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS18190	0.535014709174641	1.39268232574807	0.700858869745217	NA	5.3370335373472	raw_counts / DESeq2 median-of-ratios	0.294	0.409	63.531	86.03	63.531	86.03	1.48046004091601	0.981279745366156	0.13137460859765	0.282193966477787	10.2531536663652	raw_counts / DESeq2 median-of-ratios	0.645	3.454	40.73	156.182	40.73	156.182	0.827406745053506	1.65234127890723	0.500748093396728	0.616548420512048	NA	0.941682040991822	0.426213636013186	0.794954468519882	1.48998641642527	0.363986186733507	NA	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS00670	1.51633378474594	0.97689253384953	0.120614083822601	NA	16.5005337508546	raw_counts / DESeq2 median-of-ratios	0.259	0.801	54.919	165.123	54.919	165.123	0.722043612565165	0.478818021665206	0.131561991255458	0.28223323593353	148.636650795414	raw_counts / DESeq2 median-of-ratios	6.725	19.774	404.118	895.537	404.118	895.537	-0.582952585863253	0.945574482308413	-0.616506258121626	0.537560442849029	NA	-0.802013620891441	0.224880356432962	0.648206770473852	0.754699072713825	0.366460453889951	0.638878131854118	Unchanged	TE from deseq2, alpha = 0.05	0
