gene_id	Ribo_NitrogenMinus_rep1	Ribo_NitrogenMinus_rep2	Ribo_NitrogenPlus_rep1	Ribo_NitrogenPlus_rep2	RNA_NitrogenMinus_rep1	RNA_NitrogenMinus_rep2	RNA_NitrogenPlus_rep1	RNA_NitrogenPlus_rep2
MM_RS00005	1113.6394	1071.2479	1487.461	3857.4591	320.9029	473.8617	374.6163	805.6116
MM_RS00010	199.1358	398.1732	1447.8482	1338.6737	46.8279	84.9625	199.2059	256.5581
MM_RS00015	102.0318	140.4416	1061.7968	1000.8067	20.9008	37.0452	186.3597	264.3717
MM_RS00020	54.6426	58.3846	811.4746	656.5189	19.2868	20.5841	93.1656	226.4296
MM_RS00025	55.8603	69.8806	531.4953	654.296	9.5758	25.9823	121.6365	218.6696
MM_RS00030	90.1834	90.9313	1325.268	1616.9178	15.2549	24.0339	77.5274	359.2429
MM_RS00035	17.8858	15.9477	6.4086	3.6233	12.6727	17.2118	3.87	5.7747
MM_RS00040	6.2436	4.6124	8.6541	2.5563	3.083	4.5537	13.031	5.3578
MM_RS00045	92.5049	93.4865	159.8679	52.7295	52.3718	81.038	145.3156	118.7942
MM_RS00050	270.324	446.5681	885.3759	451.2302	150.673	272.9317	426.9117	915.7701
MM_RS00055	132.1631	271.3432	235.4607	93.5619	16.3142	17.6708	14.7763	11.6421
MM_RS00060	98.8425	179.3289	168.2256	93.2652	10.3037	25.3648	9.3324	7.3529
MM_RS00065	331.1756	213.1283	56.437	50.7918	119.3571	47.7577	20.5914	55.4316
MM_RS00070	66.1642	44.1532	41.0194	20.0126	14.0794	16.6365	17.0028	6.459
MM_RS00075	5372.1145	9760.4559	16437.7189	8287.6113	2717.7991	3612.5869	4453.8178	3538.6533
MM_RS00080	1459.6504	2311.1328	5445.9992	2257.8129	440.4023	695.2484	1204.2116	1823.1781
MM_RS00090	348.2078	528.5364	908.4181	600.7445	53.0941	83.133	161.4834	121.1509
MM_RS00095	2887.4942	4205.1591	5420.1998	4903.1344	222.1976	469.0944	572.446	577.1735
MM_RS00105	836.746	894.8902	261.5864	209.0668	345.9303	199.8371	206.094	68.8471
MM_RS00110	13.2444	15.1212	6.0423	3.902	3.7648	5.9314	3.4099	4.3658
MM_RS00115	763.9746	1628.1752	2238.5616	2304.4882	79.248	74.89	80.9425	240.5886
MM_RS00120	528.9448	254.3245	260.9548	72.2145	23.1416	108.4611	0	63.8898
MM_RS00125	570.519	315.5335	200.0268	83.9999	184.1374	338.3363	125.6014	221.7992
MM_RS00130	1157.5558	1032.619	426.1715	213.5845	121.0689	213.0639	72.5851	91.9116
MM_RS00135	432.8272	620.1631	148.0385	78.8432	184.584	196.6276	96.2568	127.2319
MM_RS00145	136.8034	200.2629	85.1323	30.129	33.37	49.0693	17.0151	38.8953
MM_RS00150	74.6726	75.7401	36.3622	28.2838	6.674	11.3753	5.3732	17.4632
MM_RS00155	14.8872	14.81	23.2599	10.742	3.9586	5.528	9.4162	11.6849
MM_RS00160	7.4524	11.5893	12.8172	0.9662	5.2439	5.5078	15.4799	8.7316
MM_RS00165	37.4829	61.4793	68.121	22.7955	10.8762	20.7052	14.229	27.8118
MM_RS00170	619.2357	443.3806	0	72.2937	105.7808	89.0128	103.7942	0
MM_RS00175	424.7123	330.5734	138.6463	129.9713	355.4422	456.3251	152.9881	167.4397
MM_RS00180	56.3725	45.0624	12.7535	6.1486	8.8987	7.9019	0	1.5876
MM_RS00185	1.6103	2.4079	6.491	2.8707	0.4721	2.6034	4.1811	6.4013
MM_RS00190	10.7033	14.8768	15.1468	5.4778	2.9729	4.6838	5.1858	9.3111
MM_RS00195	11.6746	13.0794	31.0487	13.5705	4.9572	6.5084	15.9641	16.1717
MM_RS00200	96.0934	106.1408	351.8597	460.1538	13.6188	32.8551	53.4515	47.6821
MM_RS00205	80.9305	121.1071	366.0878	191.6504	19.7874	62.1238	52.6404	67.6358
MM_RS00210	159.7386	363.6308	657.5036	449.8263	55.2332	60.9136	91.1589	89.9984
MM_RS00215	31.2221	29.878	79.2045	29.5503	2.9292	7.7878	30.0684	30.3102
MM_RS00220	5.5154	5.938	28.1611	15.0168	2.5873	4.5858	17.7055	14.3091
MM_RS00225	35.0756	39.7943	52.8896	127.2698	15.4255	21.6025	53.8155	35.47
MM_RS00230	11.7648	17.8349	18.8464	9.6134	3.8444	11.8259	6.7203	8.5454
MM_RS00240	86.1933	79.4107	29.1297	26.7164	7.6274	18.5262	6.1408	14.0613
MM_RS00245	113.1233	126.8945	89.5761	102.0398	26.4385	37.9346	25.0864	26.6159
MM_RS00250	421.327	701.3104	382.0915	410.7508	82.9898	163.9401	101.7635	168.5578
MM_RS00255	45.6243	59.56	69.4115	38.6486	61.1784	62.2379	94.2866	49.1464
MM_RS00260	35.9001	53.0345	70.3023	27.2983	41.0986	68.4058	32.0208	52.0348
MM_RS00265	108.4053	74.8846	128.8362	41.5708	23.2776	40.9053	121.0933	81.7789
MM_RS00270	123.1617	202.7053	235.0549	227.782	56.8205	88.1338	106.2676	99.9349
MM_RS00275	21.1012	31.1318	24.1942	20.0625	13.198	9.0971	18.5948	21.1913
MM_RS00280	4.6743	7.4973	45.1466	0	4e-04	45.3191	10.4504	43.9476
MM_RS00285	489.1012	594.3988	497.4446	194.9408	30.189	69.1818	33.143	43.0878
MM_RS00290	60.0044	52.303	36.7038	95.019	7.4879	12.823	7.0769	16.7275
MM_RS00295	80.438	78.7093	43.1417	77.1258	22.1032	28.294	17.4773	22.8148
MM_RS00300	1337.3694	1950.403	1864.2453	1228.4991	216.9053	575.6876	427.1683	568.8296
MM_RS00305	380.3855	378.702	224.9416	421.27	50.3411	101.3431	49.5357	88.8128
MM_RS00310	551.5656	566.4491	424.5737	517.8809	37.411	123.9023	57.6477	77.2208
MM_RS00315	251.9095	341.0406	310.5079	427.3234	33.6113	126.8115	35.6055	89.6304
MM_RS00320	61.4317	149.7708	116.6364	140.681	52.2056	159.3583	89.3143	153.6761
MM_RS00325	130.2959	139.3202	87.2426	59.456	96.4627	220.5672	97.5921	233.3165
MM_RS00330	121.7976	112.974	166.4805	98.7973	36.6164	68.2556	44.0734	71.1464
MM_RS00335	24.4663	20.929	18.9152	8.916	17.0786	29.5231	5.9201	24.2059
MM_RS00340	61.6925	54.5868	87.0865	94.0805	13.7606	25.1392	27.5821	30.764
MM_RS00345	51.6957	71.9122	74.0916	144.87	10.1043	17.1629	7.118	21.1812
MM_RS00350	76.4144	100.3311	71.9398	147.2134	20.0092	29.9703	21.3277	30.3679
MM_RS00355	41.0964	50.8758	95.285	146.8353	14.9759	28.6951	99.7116	143.5715
MM_RS00360	49.1118	89.365	148.7077	57.3964	11.3569	21.0878	27.43	26.0501
MM_RS00365	15.9215	63.6303	114.3545	22.9881	11.0333	20.7258	27.3318	18.7755
MM_RS00370	758.7758	451.9852	1814.123	658.9512	240.0759	193.3162	286.9457	148.7189
MM_RS00375	46.6924	46.9547	193.1412	118.4528	15.0797	15.6302	38.3384	71.9295
MM_RS00380	123.2988	153.1816	371.201	516.3554	21.5596	59.735	53.2694	78.7833
MM_RS00385	211.54	288.2626	244.4105	96.0885	177.2064	175.4891	46.1971	144.523
MM_RS00390	470.348	551.2598	317.1425	131.6142	111.1132	78.1509	70.2871	42.4781
MM_RS00395	324.7555	1508.5038	1939.9019	166.2304	105.999	421.2122	137.8064	33.619
MM_RS00400	55.2747	46.2054	24.6969	8.2026	18.744	27.0701	23.2648	20.6214
MM_RS00405	49.7604	78.4947	24.0515	15.6457	12.3831	19.5146	6.1716	7.5744
MM_RS00410	252.2697	304.6797	32.7412	31.9803	55.6632	98.7454	25.7592	46.9161
MM_RS00415	31.9286	59.8776	157.0721	74.3316	11.9934	25.194	18.7264	33.1974
MM_RS00420	78.6143	121.9051	211.26	128.3494	10.2438	32.2781	38.487	53.608
MM_RS00425	45.9069	81.125	218.6933	41.2574	4.8943	10.6025	13.7912	12.2242
MM_RS00430	56.2699	168.28	102.8255	73.8666	39.5941	122.1612	86.3332	140.098
MM_RS00435	116.4179	172.6979	441.5922	139.4974	16.0593	32.5303	55.411	61.3941
MM_RS00440	233.6952	277.6529	319.2237	429.9638	46.2653	76.9401	59.7517	88.5006
MM_RS00445	18.6249	20.3482	25.5814	7.7138	11.5278	25.8092	21.0043	18.6178
MM_RS00450	689.8221	517.6892	1045.7991	333.2771	175.5344	210.4207	294.9313	315.8843
MM_RS00455	968.3003	1282.8638	386.1198	290.2303	201.4718	673.309	157.288	326.7588
MM_RS00460	81.7486	96.469	43.7387	42.252	31.9567	78.583	35.1154	48.6915
MM_RS00465	186.4849	180.8024	66.0778	80.6746	46.2972	95.1704	22.0091	48.4564
MM_RS00470	88.3408	97.8992	110.5041	123.977	34.013	54.9135	89.7421	73.2974
MM_RS00480	232.9763	402.5637	378.4163	542.6147	22.7054	42.9266	84.6969	95.0574
MM_RS00485	18.579	12.0448	9.0441	0	0	0	0	10.2852
MM_RS00490	361.138	363.5884	177.5782	223.269	79.5099	153.2434	87.484	105.5357
MM_RS00495	41.8211	69.4025	47.1705	25.5837	23.1414	47.7991	35.3345	60.3619
MM_RS00505	114.1534	183.1391	100.9353	62.0651	15.1147	30.6167	0	20.0313
MM_RS00510	74.0711	117.0731	56.865	45.3441	24.1267	47.2427	31.6337	33.4506
MM_RS00515	27.5007	37.4343	16.5308	24.8647	6.7897	17.0486	5.4664	7.5708
MM_RS00520	225.3259	337.5996	266.8764	208.2837	29.3611	107.9356	31.5178	115.2392
MM_RS00525	104.5793	85.4565	117.1642	58.2457	10.3643	24.4934	27.8141	22.1885
MM_RS00530	38.4213	100.2423	98.2651	28.7718	2.3306	6.1185	6.88	7.7614
MM_RS00535	76.0146	149.7692	136.1826	45.4121	6.9918	23.408	7.0363	11.2263
MM_RS00540	156.0507	125.1308	53.5223	33.915	295.7721	82.3309	14.3079	132.8612
MM_RS00545	50.0943	112.3578	68.9725	39.5665	7.3414	30.3616	16.2539	26.1948
MM_RS00550	69.2018	66.5133	55.7897	46.6313	19.2211	34.0681	24.0719	34.6724
MM_RS00555	333.2611	552.6369	748.349	327.1079	57.8414	187.5147	143.285	153.9937
MM_RS00560	74.3594	99.9149	137.3687	79.1443	56.7844	74.4462	79.351	91.1753
MM_RS00565	8.8988	0	10.6501	3.8146	2.9669	0	25.2893	20.1643
MM_RS00570	22.9999	30.6095	111.4921	77.3389	4.2052	9.5147	15.5946	13.8166
MM_RS00575	232.9871	127.6809	113.28	26.4701	74.9986	83.7663	30.3321	32.4137
MM_RS00580	201.6388	201.7942	159.3716	28.1932	83.4602	127.8384	24.8863	54.044
MM_RS00585	75.6823	16.9751	25.4226	12.2654	0	0	0	7.9172
MM_RS00590	18.1325	21.0705	109.9847	160.0853	2.0252	8.7745	8.9677	24.5689
MM_RS00595	28.3298	10.1667	6.0904	11.019	19.9341	41.8747	10.6992	42.6761
MM_RS00600	196.799	210.912	299.9618	198.9727	26.641	42.4496	62.8829	42.1277
MM_RS00605	448.279	441.6053	300.3442	175.7833	146.8282	237.5329	133.7792	119.6016
MM_RS00610	591.467	689.545	511.8562	415.916	423.2377	676.0684	539.5128	654.398
MM_RS00615	69.9233	81.0048	30.3099	53.4964	21.1943	40.22	11.1015	14.7602
MM_RS00620	53.5208	68.0301	45.2026	37.793	39.2289	45.9121	22.5592	26.3948
MM_RS00625	538.1215	649.3638	655.4328	267.6789	86.1204	152.3641	75.0179	96.7193
MM_RS00630	28.0868	25.0564	11.2577	9.258	44.6626	48.8161	25.6197	26.2944
MM_RS00635	906.9008	1582.166	525.4076	991.9813	140.8957	249.0511	128.9565	132.6494
MM_RS00640	187.9496	142.2227	355.056	230.0642	54.6337	98.0299	158.2244	205.7679
MM_RS00645	251.6625	401.0271	549.6924	305.4312	106.5152	301.2489	175.3797	383.745
MM_RS00650	441.3319	420.2511	474.9218	344.4317	175.9644	301.4474	275.2079	263.094
MM_RS00655	180.1666	195.4002	89.2827	47.1136	57.2988	86.8885	37.4813	34.2449
MM_RS00660	979.6271	898.1981	1322.9121	1017.4548	143.8008	132.3569	192.5484	127.4633
MM_RS00665	38.6277	57.553	23.0802	17.6439	17.0236	15.0865	7.9949	15.1854
MM_RS00670	763.1405	1027.9343	430.1649	378.0718	43.657	286.5884	52.7218	57.1164
MM_RS00675	97.5154	224.6537	87.5426	54.3707	27.0848	52.7784	36.7255	47.8119
MM_RS00680	2121.927	2490.0927	437.4782	378.6091	602.9158	835.8011	140.1128	89.3621
MM_RS00685	1627.9796	1582.1978	288.9875	132.8546	720.5943	725.9936	195.9614	79.8318
MM_RS00690	35.9068	61.9784	46.7053	41.9372	14.3431	21.109	15.8019	21.2791
MM_RS00695	209.4859	164.4524	37.3835	23.8712	51.8217	80.1327	41.7212	45.8837
MM_RS00700	108583.8431	278699.8977	90662.4349	270492.4348	371949.3315	583790.0883	331644.7819	580999.8427
MM_RS00705	1793518.5417	1562275.0355	5168725.993	1486915.9324	14335821.1261	15882992.7352	15467783.219	14207740.6962
MM_RS00710	196447.3645	409354.1534	225883.0046	441990.9108	288305.6152	717351.9671	209806.4811	639880.6766
MM_RS00715	109328.4323	278951.1782	88058.3507	270280.4458	372682.9255	559089.1844	332711.3148	581063.285
MM_RS00720	1790979.3434	1561936.278	5143875.309	1484174.3961	14098104.1526	15519166.3848	15375269.8298	14107507.2136
MM_RS00725	196354.8157	408674.7259	225681.4107	412521.7238	288360.5625	717886.8404	208714.2733	641227.5453
MM_RS00730	153580.878	214473.1366	6935.146	4247.7028	44174.9109	88375.7293	3893.2252	2251.0057
MM_RS00740	1247.4249	1747.5376	611.3564	871.9977	621.3339	1159.4538	789.9895	953.2351
MM_RS00745	21.4159	22.4161	30.7676	29.6348	14.0066	13.3165	24.1086	16.1994
MM_RS00750	34.4301	28.6166	53.5919	41.7405	11.5365	18.5887	13.5097	24.698
MM_RS00755	135.5555	203.8263	131.0389	65.9061	28.7033	72.1808	100.4341	74.0545
MM_RS00760	305.7433	363.5701	624.6289	361.7007	32.9831	60.3461	35.1204	42.5191
MM_RS00765	210.9861	274.5768	93.4587	102.2041	13.5952	29.9868	17.5126	13.5825
MM_RS00770	111.1807	98.5214	303.8552	352.5479	29.8245	40.9641	71.1108	75.0372
MM_RS00775	109.3649	153.0232	253.4687	253.7519	33.0799	69.9466	49.994	133.7695
MM_RS00780	49049.8426	66259.2932	38234.9102	118095.2491	160542.1531	294764.3355	148379.4926	225188.5002
MM_RS00785	92.7193	83.3621	80.9387	26.416	40.17	48.5568	66.3538	63.7572
MM_RS00790	144.7806	165.0073	112.7158	332.1984	24.7559	40.3477	19.2435	23.1489
MM_RS00795	94.48	91.5256	73.5208	54.8596	25.1511	25.7029	15.3235	24.2544
MM_RS00800	183.6596	205.5257	47.7627	46.0872	34.7396	98.5176	27.9686	54.5398
MM_RS00805	79.434	97.2225	97.8253	90.0286	22.2093	51.9999	33.2776	44.4651
MM_RS00815	31.9984	35.7535	26.6428	9.6064	7.4532	12.9167	10.0009	9.2192
MM_RS00820	50.1243	143.905	32.3278	19.4961	0	27.7836	0	25.1692
MM_RS00825	331.5489	151.9049	376.3989	42.4313	15.62	24.0703	19.043	14.3315
MM_RS00830	68.3719	99.3251	57.2683	12.6636	29.1574	73.8276	104.7962	132.2744
MM_RS00835	59.1069	53.4814	71.7457	69.7171	13.6349	18.1998	25.7155	20.9018
MM_RS00840	28.6418	43.0902	23.229	33.0207	3.4193	9.0312	4.0483	6.6025
MM_RS00845	45.2622	48.0811	121.1948	69.1623	8.6834	15.4425	20.7609	24.317
MM_RS00850	45.5624	118.0906	612.1994	580.8779	17.811	112.2445	530.5617	508.4106
MM_RS00855	13.6329	9.7613	12.9858	9.4926	0	1.3528	8.9867	24.5098
MM_RS00860	22.5804	23.6649	11.9098	14.365	24.6879	28.6599	15.6916	22.254
MM_RS00865	59.2295	86.2843	76.6073	42.1419	13.5534	30.9519	20.4594	47.1506
MM_RS00870	428.1758	594.8237	222.3701	159.0558	970.4292	2226.6868	267.9986	672.3842
MM_RS00880	29.7807	30.1719	29.7253	15.7596	3.9202	7.5799	3.7299	7.8839
MM_RS00885	27.6589	22.6216	33.2102	21.2681	5.1761	6.7957	6.3897	10.5887
MM_RS00890	45.6893	38.6184	63.4633	54.1081	8.5824	15.7141	16.9939	26.8155
MM_RS00895	2.1965	2.6275	3.5416	1.4239	5.1519	12.1751	2.0739	7.3529
MM_RS00900	62.1665	32.9758	85.0064	120.5248	10.5119	11.7533	10.9201	12.3412
MM_RS00905	10.0296	9.2895	21.8269	9.0341	7.4817	8.4136	4.3297	10.9444
MM_RS00910	15.1202	16.8748	17.0646	7.1917	6.1626	12.9603	7.4431	10.494
MM_RS00915	18.5057	18.9223	26.7169	8.627	8.332	10.6815	15.4333	13.189
MM_RS00930	36.4954	43.4502	28.7763	14.3583	8.8958	11.9626	12.3271	11.9023
MM_RS00940	36.4823	92.2419	75.3116	23.6499	8.7513	16.0856	15.657	11.7963
MM_RS00945	51462.917	34981.4374	37821.1156	11962.3045	259170.9242	212644.4967	615508.6337	149631.6639
MM_RS00950	5480.7987	5943.5068	7230.3236	3104.2061	1951.4163	4326.5906	1359.0604	2296.6599
MM_RS00955	78831.5472	143518.1506	102620.4714	103533.5335	264740.9916	518652.2327	302070.1036	353321.8636
MM_RS00960	188134.5195	93655.6557	48585.3674	97281.2485	7121.4589	2505.4157	24490.291	7290.8166
MM_RS00970	136.0965	262.6195	306.3112	852.2163	34.1108	54.8661	104.3297	114.9338
MM_RS00975	77.2321	108.449	215.1912	331.5792	22.6933	67.5056	117.0781	114.5878
MM_RS00980	48.441	44.419	67.9863	68.568	27.8467	37.4909	55.0288	40.8278
MM_RS00985	74.6856	102.5074	51.2547	33.7634	1.1746	12.029	10.4025	5.0294
MM_RS00990	49.6432	51.634	91.6074	92.3442	14.9271	25.6667	41.5838	60.8796
MM_RS00995	62.6003	93.2331	84.5231	23.7548	21.4871	14.1053	15.8575	7.6668
MM_RS01000	71.2348	52.2901	78.892	54.5745	10.1261	25.9245	30.5716	22.5817
MM_RS01010	76.0309	77.609	46.2467	30.1038	18.6872	23.5532	14.6151	21.3369
MM_RS01015	57.2751	66.8792	232.4116	139.8387	15.109	32.0439	60.5086	72.1566
MM_RS01020	67.683	74.7296	92.1097	88.8326	13.3139	29.2482	16.6068	26.8973
MM_RS01025	425.6778	598.1104	3098.3896	2999.3325	64.415	122.3792	322.5992	365.7132
MM_RS01030	169.5282	214.4753	114.9814	78.1469	34.9252	58.3931	25.2488	34.0787
MM_RS01035	123.4457	181.5116	83.837	29.2716	36.1053	73.9486	19.3787	32.6361
MM_RS01040	917.7362	1301.9849	1603.7493	631.2608	87.0093	141.3662	24.0798	85.3756
MM_RS01045	214.3604	305.2114	175.3624	67.6351	17.7974	54.3267	16.1196	25.401
MM_RS01050	56.0377	61.3342	70.6547	14.8797	9.7885	25.0604	13.7912	6.9853
MM_RS01055	41.8942	49.2269	24.6758	11.7161	8.0337	19.2548	12.2476	20.0044
MM_RS01060	223.8544	236.6448	195.8579	111.3674	927.9915	591.5501	211.3557	265.7638
MM_RS01065	202.0043	98.1196	167.8779	55.7916	30.3354	35.5926	34.4332	89.5737
MM_RS01070	16.5317	35.4341	16.2635	4.0581	0	22.1688	6.8956	26.1948
MM_RS01075	17.4137	14.9641	17.5277	5.265	2.4911	6.1179	8.4941	9.725
MM_RS01080	9.6805	8.8014	10.5062	3.6258	5.2979	12.719	8.3275	10.982
MM_RS01085	24.4177	33.1266	20.3825	4.7148	6.0925	9.5986	8.3385	16.0864
MM_RS01090	20.7099	25.0839	33.8981	7.9331	5.8878	10.4358	20.1461	23.6344
MM_RS01095	45.7566	57.6462	23.7593	16.4328	13.7765	34.7084	29.1877	35.4438
MM_RS01100	17.8858	32.0934	9.6129	7.7297	4.6612	34.8826	0	39.9159
MM_RS01105	548.1753	530.1636	143.6737	50.4521	73.4141	229.7635	107.0281	123.1863
MM_RS01110	318.88	295.8224	202.864	101.2487	38.1597	24.0481	30.722	38.124
MM_RS01115	111.817	115.1673	25.5239	19.311	54.6808	55.4386	15.082	15.5362
MM_RS01120	7.3521	11.8629	19.9872	15.2681	0	3.4355	1.1704	17.6361
MM_RS01125	3077.6335	2956.0492	5167.0537	1208.7558	282.1584	416.7545	728.8156	427.8756
MM_RS01130	39.3889	18.4443	23.4382	6.3835	8.2488	6.4979	5.3128	4.7092
MM_RS01135	93.5042	85.7883	24.2756	17.9789	32.5252	55.6355	28.4303	23.2106
MM_RS01140	458.5047	621.4803	171.8629	100.9042	61.5091	114.1003	15.9743	52.3896
MM_RS01145	175.0376	227.5037	68.5968	96.9217	25.6593	53.9013	2.2953	19.3282
MM_RS01155	140.8506	224.6537	82.4305	22.3196	811.2258	630.3648	62.0603	395.5415
MM_RS01165	5.32	7.6822	6.4798	2.4048	1.3051	4.1125	1.0508	4.9673
MM_RS01170	258.7075	379.3562	316.2239	367.8777	39.1481	127.2098	74.8548	80.3392
MM_RS01175	79.9892	111.3814	128.4632	83.8265	18.1681	63.0891	24.4778	29.6345
MM_RS01180	21.5758	20.2519	15.8455	15.5447	8.1967	17.1249	6.3122	12.4616
MM_RS01185	36861.3462	60041.0615	22569.3932	86806.4592	65494.835	89556.6672	26043.2083	68129.7076
MM_RS01190	27.2175	39.0702	46.1837	14.8713	2.2799	7.9025	6.9751	5.5318
MM_RS01195	4.4915	16.4545	8.449	4.0035	0.6584	4.668	3.7106	11.2767
MM_RS01200	2.4549	9.2994	2.199	6.8961	0.9597	2.2679	1.5452	4.109
MM_RS01205	3.907	3.5052	4.8678	1.7269	0.6248	2.789	2.3474	3.2697
MM_RS01210	92.3736	114.8268	51.2883	54.1002	24.1729	34.2053	19.4614	13.0974
MM_RS01215	371.6659	248.0397	401.6135	71.0124	972.676	1120.4179	502.3615	890.5675
MM_RS01220	26.7385	26.8629	64.9747	23.3438	9.2292	16.9639	13.2846	20.5567
MM_RS01225	48501.8773	126678.6876	99387.789	131988.6633	90198.0362	153455.8008	94970.8406	99605.2782
MM_RS01230	78.3245	191.2928	312.8517	188.0961	14.6132	24.1194	24.0902	18.3736
MM_RS01235	46.6024	61.5718	54.206	25.7013	10.6043	26.9881	19.7017	19.7916
MM_RS01240	43.4308	126.1724	96.7037	88.4849	7.2762	11.4635	11.716	5.1924
MM_RS01245	6.3971	8.199	13.7527	7.1091	16.0761	22.795	14.6684	30.5925
MM_RS01250	32.4078	64.9928	26.1244	11.4582	8.637	16.3289	5.5628	3.6981
MM_RS01255	528.0805	667.7529	159.2122	157.4646	145.9064	454.2754	274.092	223.1173
MM_RS01260	187.0324	219.117	273.7327	63.7156	31.4362	57.7821	33.7454	22.4335
MM_RS01270	27.9615	69.1434	280.376	80.0799	13.2145	37.0122	57.5289	68.4557
MM_RS01275	12.9518	10.3324	3.8673	2.3322	8.4384	3.3237	6.7937	8.4305
MM_RS01280	199.6441	238.9041	78.2022	87.5026	13.8892	50.0165	20.7666	18.4072
MM_RS01285	31.61	34.345	68.2896	42.9918	4.3612	10.3066	9.3632	14.5238
MM_RS01290	9.4463	11.9899	7.3072	4.9816	14.2807	17.0382	7.9253	18.4031
MM_RS01295	75.9195	90.3052	34.5399	42.092	33.1925	63.3687	21.6928	41.2429
MM_RS01300	67.2408	83.1036	53.8869	38.9314	23.2776	27.2716	17.7796	27.6856
MM_RS01305	236.294	238.6614	104.2525	53.727	78.5841	87.9692	61.6024	56.079
MM_RS01310	35.8647	55.7734	36.7993	19.4451	7.6473	10.8434	10.4665	12.5517
MM_RS01315	90.9936	148.4429	93.7801	62.4324	21.9246	72.7475	54.5585	41.722
MM_RS01320	2806.7108	2195.3505	356.8938	233.2126	942.3025	1399.672	80.8018	122.0213
MM_RS01325	2112.5855	2157.2028	246.1838	216.3123	409.5563	733.2179	28.5696	43.9097
MM_RS01330	69.965	132.8834	167.5659	42.9682	21.5924	34.0186	8.1125	26.7084
MM_RS01335	527.6578	562.8787	495.6302	342.5482	158.8051	219.0963	187.4934	122.5062
MM_RS01340	740.8926	935.6168	1062.394	528.0311	215.9238	329.3001	268.4065	198.4641
MM_RS01345	499.7183	507.0699	344.055	218.7512	234.9251	324.9587	174.5006	207.5626
MM_RS01350	298.757	373.5066	400.3166	244.4583	141.9925	200.5061	138.0298	144.3067
MM_RS01355	575.1967	642.6248	196.0189	103.5111	238.3298	693.1415	173.8888	255.1146
MM_RS01360	13.4831	18.4331	4.8938	3.6324	8.6249	11.0001	3.4719	7.3272
MM_RS01365	16.2983	22.1552	7.167	1.921	1.7376	8.2128	6.2952	6.2
MM_RS01370	0	44.494	4.0484	1.438	2.7119	40.8018	0	62.2048
MM_RS01380	303.0908	598.5242	1163.5646	885.7223	203.1131	226.6687	545.0819	841.4868
MM_RS01385	63336.6321	111649.64	105185.2304	142471.7336	274082.5466	488080.71	598982.3483	503042.4202
MM_RS01395	46.8532	40.4787	39.1716	84.3693	61.0521	19.2374	250.6777	148.1306
MM_RS01400	114.2365	190.955	108.7145	121.0133	14.7885	68.6491	17.2213	46.5476
MM_RS01405	273.7404	402.8476	246.9209	163.6998	111.3655	233.777	195.8481	130.0896
MM_RS01410	251.247	411.8667	213.2373	100.9042	78.3745	174.2764	99.8396	94.8676
MM_RS01415	215.863	240.434	240.0276	161.7023	21.9398	29.6913	31.7039	25.693
MM_RS01420	422.7786	629.4646	314.9963	272.8929	189.3871	189.0424	82.2331	132.1129
MM_RS01430	193.7627	259.273	242.1914	295.0178	54.4779	98.9105	64.7341	76.7133
MM_RS01435	72.705	83.4246	30.8362	16.5637	23.1547	22.7464	8.1146	16.9124
MM_RS01440	224.109	414.8508	121.1224	106.3224	26.4291	28.9158	17.7315	30.386
MM_RS01445	114.7672	180.9711	61.3712	33.066	47.5832	68.0057	44.8761	61.6063
MM_RS01450	452.7543	674.7144	493.7272	374.3206	326.0952	471.5713	252.8074	506.6171
MM_RS01455	307.7847	154.4494	172.4312	123.434	97.8855	139.7598	238.8829	141.8885
MM_RS01460	90.1406	60.0654	80.8137	139.0927	31.476	56.0706	54.2816	79.2544
MM_RS01465	2.8848	4.0973	1.8606	0.374	0	0	0	0.4829
MM_RS01470	713.9094	611.823	140.3073	86.3427	165.5722	329.7634	42.7568	164.9715
MM_RS01475	4385.6572	2805.6563	4144.3988	2120.2275	2390.3972	2421.5484	1226.3531	1145.9508
MM_RS01480	144.1297	138.644	52.8709	41.2252	58.2652	52.6314	6.5672	9.1474
MM_RS01485	74.7466	78.2376	33.143	27.8616	17.5317	25.8948	51.1656	28.1496
MM_RS01490	266.3841	481.1733	110.2414	70.801	78.1001	127.9679	70.423	115.9259
MM_RS01500	157.9565	171.5379	97.4143	55.681	11.0975	25.5535	15.1199	16.4479
MM_RS01505	16.2291	20.0434	30.6046	14.7948	4.4354	4.6992	13.4218	17.3541
MM_RS01510	14.0412	7.6984	28.9285	30.341	6.8611	8.6477	6.6286	11.7509
MM_RS01515	10.9068	12.9357	36.6372	31.4949	4.2636	4.1983	9.2251	13.5015
MM_RS01520	36.1681	31.7741	48.9935	39.019	7.8164	7.1046	17.1361	16.3905
MM_RS01525	22.1784	28.6701	78.0567	19.9427	9.2292	11.8968	19.5891	28.7394
MM_RS01530	40.2536	85.6873	147.7924	36.5967	17.0855	29.8622	27.5107	39.6256
MM_RS01535	48.4281	93.1928	161.0984	219.6535	12.6869	21.3288	26.2828	36.2145
MM_RS01540	22.5771	27.0076	22.0624	26.6105	19.2562	39.8185	40.6953	27.4831
MM_RS01545	12.3148	22.4114	33.0936	21.2884	4.814	11.3767	1.9379	12.0238
MM_RS01550	77.3711	119.0581	206.7852	276.7719	31.7578	69.5279	60.4333	65.3398
MM_RS01555	48.7422	55.1881	216.3159	216.9338	11.3684	19.1721	60.3297	56.7887
