gene_id	Ribo_NitrogenMinus_rep1	Ribo_NitrogenMinus_rep2	Ribo_NitrogenPlus_rep1	Ribo_NitrogenPlus_rep2	RNA_NitrogenMinus_rep1	RNA_NitrogenMinus_rep2	RNA_NitrogenPlus_rep1	RNA_NitrogenPlus_rep2
MM_RS08850	180.4818	359.1313	104.0438	97.1376	92.9422	155.8074	39.7186	60.9815
MM_RS08855	256.5374	298.3406	146.9623	238.1311	37.0007	59.3353	23.7602	20.4272
MM_RS08860	136.719	212.2978	4.643	2.6783	22.4647	64.2053	1.0639	0
MM_RS08865	83.5755	52.5771	60.7631	23.6182	47.5723	58.2943	36.1723	23.8897
MM_RS08870	145.596	130.7485	127.7842	91.7943	22.4647	33.658	19.8593	18.8603
MM_RS08875	29.2969	28.7557	22.0039	21.4268	3.0834	7.9808	15.2491	11.6305
MM_RS08880	134.4658	245.7716	152.0086	101.0468	44.4889	92.6463	85.4659	130.4501
MM_RS08885	86.3884	66.2729	126.1692	96.6641	26.8696	38.1689	79.7918	49.0367
MM_RS08890	8.2632	7.6382	23.417	19.9659	1.7619	2.0819	10.9935	16.3456
MM_RS08895	5.2584	2.2465	7.6709	1.9479	0	2.7759	1.0639	5.0294
MM_RS08900	81.9405	89.2012	39.9607	19.9574	28.243	51.4853	27.0175	40.8303
MM_RS08910	53.3354	65.1496	40.576	27.2705	9.6907	18.0435	10.9935	17.9172
MM_RS08915	12.793	9.0351	26.4451	9.496	8.8097	7.9808	12.0574	10.3731
MM_RS08925	8.2632	13.2566	35.5292	8.522	0.881	1.7349	3.5463	3.1434
MM_RS08930	2.6292	4.9424	5.2486	2.6783	1.3215	0	2.1278	2.6055
MM_RS08935	183.4074	203.7551	96.1001	75.9763	73.0685	104.6834	55.6114	54.0211
MM_RS08940	41.6599	55.7431	31.3616	19.7224	11.4526	15.2676	15.9584	20.6381
MM_RS08950	4.8828	2.6958	2.2206	0.9739	3.9644	3.1229	1.0639	5.9724
MM_RS08955	153.9846	110.7446	142.117	59.4693	27.31	42.6797	23.7602	33.3198
MM_RS08960	246.8548	97.5143	180.726	51.5577	25.5481	33.1132	32.0859	47.7793
MM_RS08965	0	0	0	0	0	0	14.1852	0
MM_RS08970	22.3472	19.7707	0	6.9742	11.0121	8.0901	9.1094	0.0025
MM_RS08975	87.2094	137.6368	0	26.9469	0	2.7596	0	1.2278
MM_RS08985	1.3289	1.3401	0	0	0	1.3574	0	0.3932
MM_RS08990	4.5001	5.1821	0	0.2435	0	0	0	0
MM_RS09005	0	26.7241	16.8685	0	77.9865	55.5871	0	129.3546
MM_RS09010	2.6412	2.4811	0	0	0	0	0	0
MM_RS09020	31.5505	42.9089	55.5144	28.2444	11.0121	18.0435	0	20.7463
MM_RS09025	32.2604	39.316	40.3741	19.4789	23.7862	30.1881	18.7954	37.4062
MM_RS09030	135.0261	153.3235	214.5886	107.3775	36.6197	53.0894	80.8557	78.8987
MM_RS09035	197.1589	152.5291	198.8426	155.5878	27.31	49.2726	44.6834	52.8087
MM_RS09040	76.6227	116.5953	191.7772	252.7388	25.1076	55.5184	75.1816	74.498
MM_RS09045	54.8378	65.3783	179.8686	175.3101	36.5602	39.2098	77.664	88.3289
MM_RS09050	36.4334	47.4019	107.1933	59.8976	41.4056	48.2316	87.5937	106.2461
MM_RS09055	52.5842	57.6293	102.7522	92.7683	22.4647	24.6363	53.9038	59.0955
MM_RS09060	418.4202	396.7385	227.1045	133.9175	182.8011	249.1387	174.4781	166.5989
MM_RS09065	111.9293	106.4859	47.6415	37.0099	26.8696	23.5953	41.4917	20.1176
MM_RS09070	68.7351	63.4914	225.4896	235.7013	15.8596	37.8219	48.2297	43.3786
MM_RS09075	197.1908	241.0443	209.2642	228.3919	48.4533	70.4389	47.9212	54.6947
MM_RS09080	127.3289	142.4305	136.8683	103.9687	44.4889	88.4824	96.1048	124.4777
MM_RS09085	71.7399	77.5015	115.6719	64.5239	29.953	37.4749	57.8047	73.2407
MM_RS09090	262.5455	341.249	779.8265	1232.0408	122.8952	189.1094	231.9282	271.2733
MM_RS09095	26.6677	15.0518	31.8956	16.0701	18.9408	14.9206	32.9806	33.0054
MM_RS09100	143.4798	180.6216	677.6799	434.8666	52.8582	140.1839	436.5499	400.1517
MM_RS09105	198.3176	278.1213	1364.8478	821.7663	81.0492	164.4732	437.9684	407.3815
MM_RS09110	159.2551	258.5765	973.0168	466.5198	55.9415	145.0417	284.4135	337.5986
MM_RS09115	114.5585	132.7704	590.0681	305.0884	36.1197	87.0944	145.0438	224.437
MM_RS09120	52.674	170.939	140.2969	130.8681	177.7047	456.3863	153.5141	345.5683
MM_RS09125	55.2134	57.5114	240.2261	120.7692	15.8574	26.3712	86.8844	93.3583
MM_RS09130	353.8152	695.9602	3220.0395	1786.4591	61.6678	103.056	374.8439	333.8265
MM_RS09135	230.995	196.1227	350.6494	149.9876	139.6336	196.3962	625.5679	601.6421
MM_RS09140	157.3771	241.7274	215.7998	74.0198	55.9415	102.362	97.878	74.498
MM_RS09145	128.4558	147.4659	216.4054	96.1771	11.4526	39.5568	40.7825	32.0627
MM_RS09150	210.6336	189.6078	226.7008	154.6138	80.1682	193.6203	98.2326	143.0236
MM_RS09155	200.1957	160.6274	672.2294	647.9171	60.3464	85.7065	113.1271	148.3673
MM_RS09160	246.2001	223.0812	500.4375	262.7217	39.6436	62.8052	90.4307	119.4483
MM_RS09165	12.7705	14.6025	7.4692	3.1653	3.9644	3.8169	3.5463	3.1434
MM_RS09170	462.9925	511.189	161.2947	543.6957	140.9551	176.9648	99.2965	95.873
MM_RS09175	7.0268	0.8411	2.0054	0.4349	3.6789	8.1386	3.5403	8.6754
MM_RS09180	1016.0024	1329.0938	3587.2421	2439.0024	197.7776	394.8744	373.4257	460.5046
MM_RS09185	246.7703	322.8274	216.8091	174.8232	159.8959	258.1604	155.3281	198.347
MM_RS09190	1239.8568	976.8578	1304.4885	1278.5466	274.8624	547.8969	379.8091	335.0839
MM_RS09195	57.0914	74.1357	61.3687	41.3927	30.3934	33.658	50.0029	27.6617
MM_RS09200	4.5072	3.1452	1.0094	0	2.6429	3.4699	1.0639	3.7721
MM_RS09205	17.6533	38.2017	34.9238	10.9569	0.4405	7.6338	2.837	5.3437
MM_RS09210	154.7464	141.3088	113.4505	80.594	151.2536	445.9111	86.5989	106.9405
MM_RS09215	69.1107	83.3461	74.6922	38.2274	33.0363	74.6028	24.4695	76.0697
MM_RS09220	9.4238	13.7234	7.2623	1.4609	0.881	4.5109	0.3628	5.9724
MM_RS09225	468.3752	348.8873	104.3672	70.611	287.6364	362.9513	93.6224	158.1118
MM_RS09230	52.2086	41.7856	30.2869	14.3657	8.3692	17.6965	8.1565	12.8878
MM_RS09235	51.833	54.8155	21.802	19.7224	8.3692	19.0844	6.738	9.1158
MM_RS09240	0.7512	3.1452	0.2019	0	0.4405	1.7349	0.7093	0.6287
MM_RS09245	12.0463	15.1684	15.1522	4.8697	3.0834	8.6747	4.9648	15.7169
MM_RS09250	138.9726	129.6252	127.3804	72.0719	77.0848	102.709	81.2103	115.6762
MM_RS09255	28.1701	22.4297	22.8114	4.8697	4.8453	1.7349	6.0287	5.3437
MM_RS09260	19.1557	18.8709	15.3422	5.1132	25.5481	24.2893	16.313	21.6893
MM_RS09265	45.6608	25.3785	20.1871	9.496	10.5716	20.4724	7.4472	14.4595
MM_RS09275	0	59.775	0	0	72.987	111.908	75.0859	0
MM_RS09280	214.8441	286.6582	319.9651	275.87	51.0962	91.9523	56.0316	73.555
MM_RS09285	310.8674	517.6022	96.4942	161.4314	49.3343	128.3862	51.0668	66.9539
MM_RS09290	206.2053	86.7163	73.8847	69.3936	62.1083	121.0994	87.2391	109.3895
MM_RS09295	43.5698	62.0047	42.7966	33.8446	12.7741	31.2291	20.5686	31.1194
MM_RS09300	29.2969	35.046	22.6095	27.2705	7.4882	29.4941	25.888	37.4062
MM_RS09305	8.6388	22.9147	10.6991	7.5481	7.0478	14.2266	14.5398	22.9466
MM_RS09310	127.267	185.0493	127.6216	99.0989	7.4882	12.1446	8.1565	5.9724
MM_RS09315	255.4091	177.6798	123.5449	72.0719	125.9786	153.7165	93.2678	78.5844
MM_RS09320	348.5583	230.944	123.9486	33.1141	74.8824	94.7282	17.0223	35.8345
MM_RS09325	710.2626	413.564	760.0432	169.71	130.8239	77.3787	77.3094	82.0421
MM_RS09330	2949.5994	1374.9337	3208.9366	2394.4444	499.069	308.127	610.6734	533.1165
MM_RS09335	7.9774	8.7615	7.0655	8.7655	8.8097	9.7157	21.1934	18.2316
MM_RS09340	17.3182	23.9474	12.1122	7.3046	5.7263	5.2048	7.0926	2.829
MM_RS09345	32.2863	35.2778	18.1732	11.6873	7.4882	11.4507	4.6102	7.8584
MM_RS09350	326.0222	302.1593	432.6089	500.8513	62.5488	151.6345	48.5844	93.8672
MM_RS09355	64.4097	75.1065	25.6376	16.5571	31.7149	28.8002	19.8593	13.2022
MM_RS09365	491.6704	443.0477	317.5426	88.8725	22.4647	40.9448	23.4056	18.8603
MM_RS09370	43.9454	53.4676	42.3761	62.576	74.8824	180.7817	36.8816	101.8454
MM_RS09375	89.6073	141.5393	331.4158	181.6381	22.9052	42.3328	161.0022	157.4831
MM_RS09380	357.0965	179.4332	1055.7838	413.4398	18.9408	27.0652	70.2168	44.6359
MM_RS09385	661.4172	685.8661	1655.5416	962.7449	159.8959	226.9313	617.0567	443.216
MM_RS09390	90.1444	106.0366	422.1116	321.1584	14.9765	24.9833	46.4566	26.7187
MM_RS09395	185.1693	243.7999	971.4605	841.0017	7.4882	31.5761	58.514	50.294
MM_RS09400	74.0562	124.0516	68.8367	38.7143	39.2031	83.2776	26.5973	62.5532
MM_RS09405	123.9485	135.4662	76.7109	62.3325	18.9408	31.2291	20.5686	22.6323
MM_RS09410	41.6918	47.6266	104.7709	50.1582	17.6194	23.2483	44.6834	33.9485
MM_RS09415	191.825	170.9345	212.4516	165.3272	38.7626	44.7617	67.7344	52.4944
MM_RS09420	60.1458	52.7696	98.5129	75.9677	15.417	19.7784	42.5556	49.9797
MM_RS09425	267.0527	378.7662	1278.649	2482.83	63.8703	109.3018	156.392	252.4131
MM_RS09430	40.1894	52.3443	28.4638	16.3136	25.9886	30.8821	31.5621	20.1176
MM_RS09435	356.4264	479.5621	273.1311	76.4547	105.2758	160.3093	69.8622	66.6396
MM_RS09440	16.1426	59.9237	61.2028	18.4397	6.8469	22.4638	76.2859	81.9723
MM_RS09445	113.4317	88.2889	21.802	9.9829	36.5602	64.1931	14.8945	25.147
MM_RS09450	197.1908	285.0921	251.9346	200.3892	44.0485	118.3235	65.9612	105.3031
MM_RS09455	10.5168	17.0737	43.4022	26.7835	5.2858	12.8386	26.9519	23.8897
MM_RS09460	268.9308	226.0026	204.0913	459.2152	40.5246	55.5184	31.2075	44.0073
MM_RS09465	778.9977	1500.2377	653.8592	747.7465	61.2274	114.5066	52.1307	56.2664
MM_RS09470	74.7447	35.4953	82.767	41.6362	10.5716	9.7157	38.3001	28.2904
MM_RS09475	561.876	714.7974	439.5561	377.1593	261.6478	302.9221	144.6892	109.3895
MM_RS09480	616.8963	725.1643	756.8133	362.7946	211.8731	354.9706	157.4559	162.1982
MM_RS09485	166.0159	254.308	139.6945	77.9156	78.8467	180.4347	63.4788	82.0421
MM_RS09490	136.8181	137.7388	117.4892	72.5589	68.2751	114.1596	84.0474	84.8711
MM_RS09505	0	8.6384	129.5913	0	0	0	0	4.8383
MM_RS09510	118.9087	159.9434	277.5722	364.2555	21.1433	25.3303	29.7889	48.7223
MM_RS09515	167.1074	210.0508	325.4156	315.3148	19.8218	30.8821	40.0732	71.0403
MM_RS09520	26.2921	35.2706	83.3726	60.3846	10.1311	10.7567	19.15	29.8621
MM_RS09525	125.8265	106.2612	369.6253	292.4271	58.5844	71.1329	158.5197	259.9572
MM_RS09530	98.0331	126.3565	128.7935	68.9066	38.3222	67.316	24.8241	26.7187
MM_RS09535	28.9213	18.4227	14.9384	5.6002	16.7384	12.4729	8.1565	8.1728
MM_RS09540	88.642	78.7083	124.5528	43.0971	11.4526	21.7059	29.8503	24.204
MM_RS09545	55.0223	53.9169	45.0172	26.2965	41.4056	31.9231	32.9806	50.9227
MM_RS09550	956.2817	1281.6496	1642.0161	1555.3906	169.1461	229.0133	403.2147	516.1423
MM_RS09555	535.9925	335.2517	1327.7032	2383.0006	264.2908	302.5751	1036.5844	790.559
MM_RS09560	144.9822	85.8177	129.1972	105.6731	45.3699	39.5568	144.3345	82.0421
MM_RS09565	180.6644	102.8914	172.1957	82.2984	39.6436	39.5568	64.1881	37.7205
MM_RS09570	108.5924	108.0524	158.0648	70.611	16.7384	28.1062	17.7315	26.4044
MM_RS09580	147.9874	132.104	34.7218	18.9919	66.9537	77.7257	22.3417	27.976
MM_RS09590	268.9308	208.7667	265.8637	235.9382	145.8004	147.8177	169.8679	165.0272
MM_RS09595	157.3771	109.8557	154.0255	153.3964	130.3834	162.0442	140.079	170.371
MM_RS09600	47.3258	22.69	68.2323	54.5409	28.6315	35.046	108.1622	131.0788
MM_RS09605	7.1364	7.4136	13.3235	6.3306	6.1668	9.7157	19.5047	22.6323
MM_RS09610	13.5217	10.3428	16.3515	28.7314	1.7619	7.6338	7.4472	32.0624
MM_RS09615	43.6761	46.1277	26.7701	49.5731	44.0485	36.037	38.6547	82.3564
MM_RS09620	30.0481	15.0518	29.675	42.6101	17.1789	28.8002	29.0797	61.2958
MM_RS09625	162.6355	164.0163	195.8146	134.6479	171.789	217.2156	205.6856	227.5804
MM_RS09630	644.153	523.0254	241.2355	536.8873	185.0035	303.6161	120.9289	169.7423
MM_RS09635	9.7656	13.4792	4.643	4.6262	8.8097	10.0627	13.8306	16.0312
MM_RS09640	49.955	70.3166	80.3445	40.4187	7.0478	10.7567	3.5463	11.3162
MM_RS09645	13.5217	17.0737	23.417	16.3136	6.1668	5.8988	2.837	5.0294
MM_RS09650	55.6037	101.0942	79.5371	13.8787	29.953	45.1087	41.4917	21.375
MM_RS09655	379.3576	549.2784	244.4654	410.031	122.8952	155.7984	148.2355	192.3746
MM_RS09660	127.187	73.4618	165.534	49.9147	11.8931	25.3303	36.1723	31.7481
MM_RS09665	12.0166	13.2409	10.6991	8.035	0.881	2.4289	0.3546	2.5147
MM_RS09675	90.52	163.7726	45.219	7.3046	7.0478	22.9013	6.3833	7.2298
MM_RS09680	504.8086	477.8354	132.629	105.1907	268.2551	378.5659	101.7789	169.2334
MM_RS09685	442.8328	399.659	286.4545	290.7227	124.2607	164.8202	135.1141	177.9151
MM_RS09695	244.1433	1003.6316	484.1935	1097.5496	246.2423	547.281	173.7759	595.4817
MM_RS09700	113.1936	168.6071	76.9127	73.5329	25.1076	52.3955	19.5047	25.7757
MM_RS09705	50.5646	72.3385	21.6002	26.053	10.5716	30.1881	9.9296	16.6599
MM_RS09710	277.65	452.6528	92.053	131.4826	67.3941	183.5562	44.3288	63.1819
MM_RS09715	333.1586	496.7099	241.8411	192.5977	82.3706	135.673	74.4724	79.5274
MM_RS09720	1977.0174	1763.2893	2621.8966	7193.0727	479.2472	631.5215	1325.2534	1964.2955
MM_RS09725	29.2969	46.6592	39.9704	28.0009	8.3692	18.0435	18.4408	17.2886
MM_RS09730	78.1251	147.0467	274.3423	142.4395	33.4768	72.8679	45.7473	85.1855
MM_RS09735	30.4237	58.8593	58.9462	42.8536	26.4291	37.8403	32.9806	57.2094
MM_RS09740	337.6459	373.8144	609.4476	523.4956	112.3236	170.372	182.28	176.6577
MM_RS09745	86.764	64.251	151.2012	39.4448	24.6671	32.2701	47.8751	28.9191
MM_RS09750	62.7255	72.3706	98.5129	86.9246	24.6671	41.9858	40.0732	26.09
MM_RS09755	148.7382	144.8343	86.4007	23.1312	7.0478	5.5518	3.1917	0.6287
MM_RS09760	60.4719	65.3446	73.0772	77.9156	9.6907	17.0025	6.738	7.2298
MM_RS09765	0	0	2.4342	0	0	0	0	0
MM_RS09770	182.918	215.1069	188.951	200.3892	33.4768	140.5309	18.7954	55.0091
MM_RS09775	16.5265	31.0022	19.7833	8.2785	7.0478	6.2458	3.1917	5.3437
MM_RS09780	9.39	12.8053	12.3141	5.1132	3.9644	5.5518	6.3833	2.829
MM_RS09785	61.6223	134.1805	0	0	51.8428	63.6133	33.021	12.824
MM_RS09790	1.1268	3.1452	3.4318	0.487	2.6429	5.8988	6.0287	6.2868
MM_RS09795	10.1439	15.0311	14.7366	5.8437	7.0478	9.3687	7.8019	10.3731
MM_RS09800	6.3803	7.1889	6.4599	1.9479	3.5239	2.7759	3.5463	5.9724
MM_RS09805	19.5395	24.7333	18.492	8.6713	19.3813	34.699	45.7473	42.4356
MM_RS09810	6.7608	11.243	3.8355	0.9739	1.7619	3.4699	2.837	1.2574
MM_RS09825	26.0773	38.2084	20.3889	7.5481	6.6073	16.3085	3.1917	10.3731
MM_RS09830	46.9389	55.2163	25.8405	8.035	0.4405	2.7759	3.5463	1.886
MM_RS09835	504.8086	1025.7371	604.3135	644.9952	448.5895	782.6418	327.1287	657.9742
MM_RS09840	56.7158	68.607	40.9798	49.1842	11.8931	10.0627	11.7028	13.8309
MM_RS09845	49.7623	44.9307	37.548	15.8266	20.2623	19.0844	18.4408	13.2022
MM_RS09850	6.0096	4.9424	1.0094	0	1.7619	1.7349	0	2.2004
MM_RS09855	38.3114	81.5493	28.8675	15.3396	13.2145	21.1664	12.4121	11.3162
MM_RS09860	5.634	6.5284	6.6617	4.1393	1.3215	1.7349	1.4185	4.7151
MM_RS09865	1.1268	2.9205	1.4131	0.7305	0.4405	2.7759	1.0639	0.6287
MM_RS09870	33.0529	44.9838	32.2993	19.9659	9.2502	9.3687	6.738	6.2868
MM_RS09875	12.7705	24.4873	13.5253	5.1132	6.1668	17.3495	9.2204	14.4595
MM_RS09880	33.4285	69.6427	56.1201	28.4879	9.6907	20.8194	29.0797	23.8897
MM_RS09885	59.3451	59.9334	35.1255	26.2965	16.7384	9.7157	6.3833	5.9724
MM_RS09890	81.5055	71.8892	26.6469	11.9308	11.8931	18.0435	4.6102	7.8584
MM_RS09895	22.5361	28.0837	22.6095	11.6873	7.0478	9.0217	1.4185	4.7151
MM_RS09905	16.5265	110.3187	20.4531	12.4176	4.8453	37.1279	6.0287	7.8584
MM_RS09910	10.8996	12.1331	5.0405	3.4088	14.536	16.7325	4.9648	11.0018
MM_RS09915	128.0801	133.684	78.9314	46.9929	43.1675	78.7667	31.2075	40.2352
MM_RS09920	17.6533	23.5886	11.9104	7.3046	11.4526	3.4699	15.2491	6.6011
MM_RS09925	172.4011	196.7967	101.541	191.3802	54.6201	101.321	44.6834	31.1194
MM_RS09930	23.6629	14.3778	50.6968	27.514	3.0834	4.5109	4.6102	8.4871
MM_RS09935	89.2343	132.3161	53.6562	58.3527	20.2623	61.4172	32.626	76.9272
MM_RS09940	38.2851	50.3045	274.1404	223.5204	11.0121	13.5326	38.6547	39.2922
MM_RS09945	300.1057	262.3205	145.5488	139.0307	138.3064	259.5484	78.6081	118.8196
MM_RS09950	81.2798	78.211	63.5893	37.0099	31.2744	54.8244	51.4214	57.5238
MM_RS09955	13.5217	20.1314	5.4505	2.4349	8.8097	19.4314	0	7.5441
MM_RS09960	835.0953	879.2943	322.3875	111.5167	138.7526	157.8804	52.8399	45.8933
MM_RS09965	1068.5866	1036.5477	378.7094	75.4808	186.325	275.1629	102.4882	103.1027
MM_RS09970	25.9161	25.8298	13.1216	16.3136	8.3692	12.8386	18.0861	27.033
MM_RS09975	311.37	247.2876	24.5977	18.505	28.191	61.7475	8.8658	11.9002
MM_RS09980	334.2854	182.6435	97.5035	25.8095	32.5959	46.8436	19.15	14.7739
MM_RS09985	48.4526	45.1554	24.6282	13.6352	99.5495	107.5668	47.5205	76.6984
MM_RS09990	25.5484	42.4757	14.1309	9.009	19.8218	15.2676	8.8658	11.6305
MM_RS09995	30.7993	40.887	31.4918	10.9569	50.2152	50.6619	42.9103	71.669
MM_RS10000	16.5265	15.7244	32.7031	33.8446	12.3336	26.3712	12.7667	21.6893
MM_RS10005	45.0722	53.0028	16.5534	26.053	10.1311	12.8386	8.5111	8.1728
MM_RS10010	1572.2683	655.9537	1242.3123	321.8889	94.2637	128.3862	48.2297	55.3234
MM_RS10015	0	26.0697	0	8.1897	54.584	0	10.1633	66.0081
MM_RS10020	49.5794	43.1299	82.9689	66.7153	13.655	23.2483	85.1113	55.3234
MM_RS10025	68.3595	73.6864	60.965	98.8554	14.0955	13.5326	25.1788	19.4889
MM_RS10030	18.7801	30.7848	19.7833	8.035	7.4882	17.6965	17.0223	10.0588
MM_RS10035	41.3162	74.2296	66.2136	24.3486	19.8218	69.745	27.3065	83.9281
MM_RS10040	55.6135	68.4403	48.0452	28.9749	29.072	51.3545	28.0158	60.9815
MM_RS10045	119.0852	180.4102	121.728	329.924	43.1675	66.969	51.4214	57.5238
MM_RS10050	19.1557	31.2974	20.9954	10.2264	7.0478	4.5109	6.0287	4.4007
MM_RS10060	228.2249	244.1198	119.9382	294.7312	41.6549	73.2468	36.1429	25.4937
MM_RS10065	25.1653	13.0299	32.7031	21.6703	15.8574	17.3495	44.3288	46.522
MM_RS10070	54.0866	44.4814	87.0063	60.8716	23.7862	22.5543	93.977	126.678
MM_RS10075	21.0337	37.9072	40.576	27.2705	2.2024	4.5109	15.6037	20.4319
MM_RS10080	12.0193	18.4216	10.901	9.496	7.4882	27.0652	6.738	16.9742
MM_RS10085	4.8828	13.7108	5.6524	2.1914	5.2858	4.5109	7.0926	5.3437
MM_RS10090	4.5091	10.7847	7.6711	2.4349	0.881	0.694	2.4824	1.886
MM_RS10095	6.7608	13.0299	9.0842	1.7044	0.881	1.388	0	0.943
MM_RS10100	12.6615	7.9121	6.6617	1.7044	1.3215	1.041	3.1917	2.2004
MM_RS10105	9.0144	10.228	19.5647	5.8437	3.0834	4.5109	4.2556	7.8584
MM_RS10110	28.1701	35.4971	35.3274	30.4358	3.0834	2.4289	2.1278	2.2004
MM_RS10115	15.7753	18.8127	14.1309	6.8176	2.2024	7.2868	3.5463	3.4577
MM_RS10120	90.1444	27.9418	26.4451	87.8986	55.5011	47.1906	58.1594	427.208
MM_RS10125	25.1078	38.4266	15.9777	6.3426	6.1668	11.8528	15.7807	8.8649
MM_RS10130	13.5224	21.1219	6.0561	3.8958	1.3215	3.1233	1.7732	2.5147
MM_RS10135	20.6581	48.7517	16.5546	10.2264	7.9287	4.8579	5.6741	4.7151
MM_RS10140	31.5475	46.2928	38.5573	17.7745	41.846	92.6463	19.8593	25.147
MM_RS10145	42.443	55.7141	12.516	9.496	70.4775	41.6985	12.4121	22.9466
MM_RS10150	225.1461	292.9296	63.4175	31.4097	36.1197	37.8219	8.8658	10.3731
MM_RS10155	10.5195	24.038	5.4505	2.4349	1.3215	2.4289	1.0639	0.3143
MM_RS10160	9.39	18.6463	13.5253	5.8437	14.9765	9.3687	2.837	14.4595
MM_RS10165	447.6961	540.086	186.9323	303.1405	84.1326	155.4514	70.9261	103.7314
MM_RS10170	167.8939	227.1618	134.7913	69.6371	111.4426	179.7407	101.4243	157.1688
MM_RS10175	234.3446	314.0266	452.8523	347.2115	30.3934	53.4364	54.9677	59.7241
MM_RS10180	82.9681	112.4915	75.7017	37.9839	28.6315	82.5065	43.9742	93.9869
MM_RS10185	116.0609	133.8936	99.3204	93.2553	16.7384	27.0652	13.8306	14.7739
MM_RS10190	107.042	139.7349	187.9416	84.7332	11.0121	26.3712	23.4056	19.8033
MM_RS10195	89.3932	111.8776	59.9556	30.9228	18.0599	29.8411	16.313	26.09
MM_RS10200	119.0657	139.2853	141.5114	112.9898	39.2031	48.2316	119.5104	83.6138
MM_RS10205	120.1925	151.2405	270.5067	132.7	37.4412	58.6413	138.6604	94.9299
MM_RS10210	365.4626	376.6785	338.1258	180.4234	92.9422	122.1404	76.6001	98.0733
MM_RS10215	49.9712	73.1724	43.6041	19.2354	26.8696	41.2918	35.8177	47.7793
MM_RS10220	172.5754	186.6387	153.5481	116.6299	29.953	54.1516	50.9228	74.525
MM_RS10225	68.6915	75.2022	320.5707	173.1188	15.8574	35.393	92.5585	108.1321
MM_RS10230	174.7047	230.7259	341.3634	280.9832	17.1789	35.393	24.4695	27.3474
MM_RS10235	9948.1842	10894.3587	15961.9162	23987.0543	1469.8971	2414.0081	2160.0532	2179.6168
MM_RS10240	161.1331	205.7828	155.2386	226.1988	59.9059	97.5676	48.939	54.6947
MM_RS10245	90.52	72.3408	238.4093	445.8234	39.6436	33.658	85.1113	96.5016
MM_RS10250	245.9638	199.3937	439.4725	1038.2256	67.3941	45.4532	112.0632	104.6744
MM_RS10255	193.8104	122.4761	251.9346	384.2214	39.2031	44.7617	60.9964	58.1525
MM_RS10260	25.5409	22.2407	52.4864	109.8123	2.6429	2.0819	6.3833	8.1728
MM_RS10265	169.3963	276.3241	233.9681	206.4764	543.558	1134.3097	772.3844	734.6069
MM_RS10270	34.1797	21.7914	19.7833	9.496	61.6678	52.7425	55.677	44.6359
MM_RS10275	22.1605	24.038	60.5612	41.6905	11.0121	16.6555	23.7602	22.6323
MM_RS10280	54.632	60.7756	31.8974	9.009	51.9772	41.6388	12.7667	25.7757
MM_RS10285	98.9992	124.1163	70.0491	29.7053	32.5959	41.9858	18.0861	27.3474
MM_RS10290	168.2432	107.5804	193.438	159.2142	56.8225	65.5811	63.4661	63.4962
MM_RS10295	113.7956	97.9573	101.3478	64.7674	2.2024	4.8367	1.7732	4.0864
MM_RS10310	4.2293	8.0507	5.034	0.7305	0.4405	0.347	0	1.886
MM_RS10315	2.2536	3.1452	2.0187	0.9739	0.881	0.694	2.1278	1.5717
MM_RS10320	49.955	17.973	21.3983	2.6783	62.1083	85.0125	43.9742	77.6414
MM_RS10335	63.1011	58.3264	35.933	35.549	14.9765	16.3085	8.8658	33.6341
MM_RS10340	60.4719	57.736	34.318	57.2193	8.3692	23.5953	12.7667	35.8345
MM_RS10345	21.7849	13.0299	30.8862	52.8365	6.1668	11.7977	14.1852	48.7223
MM_RS10350	51.4499	37.7508	60.5612	127.0999	16.2979	22.2073	34.7538	112.2185
MM_RS10355	24.4141	23.1602	37.1442	103.4817	17.1789	24.2893	23.7602	93.0439
MM_RS10360	146.888	115.005	201.8707	486.8828	58.5844	80.1546	96.8141	334.1408
MM_RS10365	136.7137	138.0232	155.0367	300.7056	55.9415	61.7642	54.9677	136.1082
MM_RS10370	119.8169	96.1518	85.1894	147.7962	94.2637	51.3545	81.2103	184.5162
MM_RS10375	66.8571	73.4485	28.4638	42.1231	56.8225	64.5401	28.7251	88.0145
MM_RS10380	110.0513	94.1948	141.1076	309.4711	42.727	54.4774	103.552	217.5216
MM_RS10385	113.5357	115.4682	239.8224	562.2099	29.072	33.3173	91.14	158.1118
MM_RS10390	227.6146	273.1776	379.9207	203.798	148.8838	208.1939	276.6116	333.5122
MM_RS10395	41.6197	282.9085	1692.7054	62.1786	14.721	83.2005	65.236	14.7035
MM_RS10400	9.8862	31.1033	174.7247	2.6783	3.6675	15.8092	34.3243	2.647
MM_RS10405	7.512	13.7039	123.9486	4.3828	3.0834	6.2458	10.9935	4.0864
MM_RS10410	10.5168	29.2027	61.5702	10.7134	6.1668	15.9615	4.6102	6.9154
MM_RS10415	62.7255	66.7222	48.4486	10.2298	26.4291	69.051	14.8945	16.6599
MM_RS10420	164.6934	238.8069	166.7452	100.3164	61.6678	69.745	76.9548	70.726
MM_RS10425	388.7477	445.4884	231.3438	221.5725	19.8218	83.2609	30.1436	20.7463
MM_RS10430	435.3223	603.4186	391.831	450.9367	47.5723	123.5284	51.776	39.6065
MM_RS10435	337.2899	357.1995	175.8294	225.9553	59.0249	167.9431	61.7057	69.1543
