gene_id	Ribo_NitrogenMinus_rep1	Ribo_NitrogenMinus_rep2	Ribo_NitrogenPlus_rep1	Ribo_NitrogenPlus_rep2	RNA_NitrogenMinus_rep1	RNA_NitrogenMinus_rep2	RNA_NitrogenPlus_rep1	RNA_NitrogenPlus_rep2
MM_RS09445	235.8562	149.9792	40.9908	30.8115	258.9092	275.0445	80.9868	108.992
MM_RS09450	410.0149	484.2839	473.6711	618.4843	311.9388	506.9738	358.6557	456.4039
MM_RS09455	21.8675	29.0036	81.602	82.665	37.4327	55.0089	146.5475	103.5424
MM_RS09460	559.1822	383.9161	383.7191	1417.3285	286.9837	237.8763	169.6866	190.736
MM_RS09465	1619.754	2548.5009	1229.3435	2307.8557	433.595	490.6199	283.4537	243.8695
MM_RS09470	155.4152	60.297	155.6131	128.5065	74.8653	41.6284	208.2517	122.616
MM_RS09475	1168.3471	1214.3351	826.2676	1164.0731	1852.9168	1297.9125	786.7287	474.1151
MM_RS09480	1282.3703	1231.8899	1422.9111	1119.7346	1500.4259	1520.9215	856.1459	702.9982
MM_RS09485	345.1935	432.0011	262.6446	240.4799	558.3705	773.0979	345.1579	355.5863
MM_RS09490	284.277	233.937	220.8947	223.9469	483.5052	489.1331	456.9968	367.8479
MM_RS09505	0	14.5018	243.6674	0	0	0	0	20.436
MM_RS09510	247.5709	271.718	521.8732	1124.2436	149.7306	108.5311	161.9735	211.172
MM_RS09515	347.5364	356.8207	611.8252	973.1922	140.3725	132.3187	217.893	307.9023
MM_RS09520	54.6686	59.9153	156.7517	186.3719	71.7459	46.0885	104.1259	129.428
MM_RS09525	261.6285	180.5093	694.9454	902.5512	414.8787	304.779	861.9307	1126.7045
MM_RS09530	203.836	214.474	242.1492	212.6744	271.3868	288.425	134.978	115.804
MM_RS09535	60.1355	31.2934	28.0863	17.2845	118.5368	53.5222	44.3499	35.4224
MM_RS09540	184.3114	133.5692	234.1787	133.0155	81.1041	93.6638	161.9735	104.9048
MM_RS09545	114.0232	91.5903	84.6383	81.162	293.2225	136.7789	179.3279	220.7087
MM_RS09550	1988.3769	2177.1785	3087.2122	4800.5804	1197.8452	981.2397	2192.4277	2237.0603
MM_RS09555	1114.4595	569.3865	2496.262	7354.928	1871.6331	1296.4258	5636.2938	3426.4352
MM_RS09560	301.4586	145.7813	242.9083	326.1509	321.297	169.4869	784.8004	355.5863
MM_RS09565	375.6517	174.7849	323.7512	254.0069	280.745	169.4869	349.0144	163.488
MM_RS09570	225.7034	183.5623	297.1831	217.9349	118.5368	120.4249	96.4128	114.4416
MM_RS09580	307.7064	224.3963	65.2816	58.617	474.147	333.0268	121.4802	121.2536
MM_RS09590	559.1822	354.5309	499.8597	728.2033	1032.5176	633.3456	923.6349	715.2598
MM_RS09595	327.2309	186.6153	289.5922	473.4448	923.339	694.3014	761.6613	738.4206
MM_RS09600	98.4036	38.5443	128.2859	168.3359	202.7603	150.1594	588.1182	568.1207
MM_RS09605	14.8386	12.5937	25.0499	19.539	43.6714	41.6284	106.0541	98.0928
MM_RS09610	28.1153	17.5548	30.7431	88.677	12.4776	32.708	40.4934	138.9648
MM_RS09615	90.5938	78.2334	50.4794	153.3059	311.9388	154.6196	210.18	356.9487
MM_RS09620	62.4785	25.569	55.793	131.5125	121.6562	123.3983	158.117	265.6679
MM_RS09625	338.1646	278.5873	368.1578	415.5794	1216.5615	930.691	1118.3888	986.3774
MM_RS09630	1339.3819	888.4262	453.5553	1657.0569	1310.1432	1300.886	657.5355	735.6958
MM_RS09635	20.3055	22.8976	8.7295	14.2785	62.3878	43.1151	75.202	69.4824
MM_RS09640	103.8704	119.4491	151.0586	124.749	49.9102	46.0885	19.2826	49.0464
MM_RS09645	28.1153	29.0036	44.0271	50.3505	43.6714	25.2744	15.4261	21.7984
MM_RS09650	115.5851	171.7319	149.5404	42.8355	212.1184	193.2745	225.606	92.6432
MM_RS09655	788.7905	933.0765	459.628	1265.5256	870.3094	667.5403	806.0112	833.7886
MM_RS09660	264.7525	124.7918	311.2262	154.0574	84.2235	108.5311	196.6822	137.6024
MM_RS09665	24.9914	22.516	20.1158	24.7995	6.2388	10.4071	1.9283	10.8992
MM_RS09675	188.2164	278.2056	85.0179	22.545	49.9102	98.124	34.7086	31.3352
MM_RS09680	1049.6381	811.7193	249.3605	324.6479	1899.7076	1622.019	553.4096	732.971
MM_RS09685	920.7763	678.9133	538.5732	897.2907	879.6676	706.1952	734.6657	771.1182
MM_RS09695	507.6375	1704.725	910.5264	3387.7609	1743.7382	2344.5682	944.8457	2580.385
MM_RS09700	235.0752	286.6014	144.6063	226.9529	177.8051	224.4957	106.0541	111.7168
MM_RS09705	105.4324	122.8837	40.6112	80.4105	74.8653	129.3452	53.9912	72.2072
MM_RS09710	577.1447	768.9771	173.0721	405.8099	477.2664	786.4785	241.0321	273.8423
MM_RS09715	692.7299	843.7759	454.6939	594.4363	583.3256	581.3102	404.9339	344.6871
MM_RS09720	4111.0825	2995.3854	4929.5196	22200.8055	3393.8947	2705.8428	7205.8946	8513.6356
MM_RS09725	60.9165	79.3783	75.1497	86.4225	59.2684	77.3098	100.2693	74.932
MM_RS09730	162.444	249.9653	515.8005	439.6274	237.0735	312.2126	248.7451	369.2103
MM_RS09735	63.2594	99.9861	110.8269	132.264	187.1633	162.0532	179.3279	247.9567
MM_RS09740	702.1017	635.0263	1145.8438	1615.7245	795.4441	729.9829	991.1239	765.6686
MM_RS09745	180.4065	109.1451	284.2786	121.743	174.6858	138.2656	260.3146	125.3408
MM_RS09750	130.4238	122.8837	185.2176	268.2854	174.6858	179.8939	217.893	113.0792
MM_RS09755	309.2684	246.149	162.4449	71.3925	49.9102	23.7876	17.3543	2.7248
MM_RS09760	125.7379	111.0533	137.395	240.4799	68.6265	72.8496	36.6369	31.3352
MM_RS09765	0	0	4.5545	0	0	0	0	0
MM_RS09770	380.3376	365.5981	355.2533	618.4843	237.0735	602.1244	102.1976	238.4199
MM_RS09775	34.3632	52.6644	37.1953	25.551	49.9102	26.7611	17.3543	23.1608
MM_RS09780	19.5245	21.7527	23.1522	15.7815	28.0745	23.7876	34.7086	12.2616
MM_RS09785	128.0808	227.8309	0	0	368.0878	272.071	179.3279	55.8584
MM_RS09790	2.3429	5.3428	6.4523	1.503	18.7163	25.2744	32.7804	27.248
MM_RS09795	21.0865	25.569	27.7067	18.036	49.9102	40.1416	42.4216	44.9592
MM_RS09800	13.2767	12.212	12.1454	6.012	24.9551	11.8938	19.2826	25.8856
MM_RS09805	40.611	41.9789	34.9181	27.054	137.2531	148.6727	248.7451	183.924
MM_RS09810	14.0577	19.0813	7.2113	3.006	12.4776	14.8673	15.4261	5.4496
MM_RS09825	53.8877	64.8765	38.334	23.2965	46.7908	69.8762	17.3543	44.9592
MM_RS09830	97.6226	93.8801	48.5817	24.7995	3.1194	11.8938	19.2826	8.1744
MM_RS09835	1049.6381	1742.506	1136.3552	1990.7228	3175.5375	3354.0557	1777.8525	2851.5025
MM_RS09840	117.9281	116.396	77.0475	151.8029	84.2235	43.1151	63.6325	59.9456
MM_RS09845	103.0895	76.3253	70.5952	48.8475	143.4919	81.77	100.2693	57.2208
MM_RS09850	12.4957	8.3958	1.8977	0	12.4776	7.4336	0	9.5368
MM_RS09855	79.66	138.5304	54.2748	47.3445	93.5817	90.6903	67.489	49.0464
MM_RS09860	11.7147	11.0672	12.525	12.7755	9.3582	7.4336	7.713	20.436
MM_RS09865	2.3429	4.9611	2.6568	2.2545	3.1194	11.8938	5.7848	2.7248
MM_RS09870	68.7263	76.3253	60.7271	61.623	65.5072	40.1416	36.6369	27.248
MM_RS09875	26.5533	41.5973	25.4295	15.7815	43.6714	74.3363	50.1347	62.6704
MM_RS09880	69.5073	118.3042	105.5133	87.9255	68.6265	89.2036	158.117	103.5424
MM_RS09885	123.395	101.8942	66.0407	81.162	118.5368	41.6284	34.7086	25.8856
MM_RS09890	169.4728	122.1204	50.0998	36.8235	84.2235	77.3098	25.0673	34.06
MM_RS09895	46.8588	47.7033	42.5089	36.072	49.9102	38.6549	7.713	20.436
MM_RS09905	34.3632	187.3785	38.334	38.3265	34.3133	159.0798	32.7804	34.06
MM_RS09910	22.6484	20.6078	9.4886	10.521	102.9398	71.3629	26.9956	47.684
MM_RS09915	266.3144	227.0677	148.4018	145.0395	305.7001	337.487	169.6866	174.3872
MM_RS09920	36.7061	40.0708	22.3931	22.545	81.1041	14.8673	82.915	28.6104
MM_RS09925	358.4701	334.3047	190.9107	590.6788	386.8042	434.1242	242.9603	134.8776
MM_RS09930	49.2018	24.4241	95.2656	84.9195	21.8357	19.3274	25.0673	36.7848
MM_RS09935	185.8734	224.7779	100.9587	180.3599	143.4919	263.1506	177.3996	333.7879
MM_RS09940	79.66	85.4843	515.421	689.8768	77.9847	57.9823	210.18	170.3
MM_RS09945	624.0036	445.7396	273.6513	429.1064	979.488	1112.0717	428.0729	514.9871
MM_RS09950	168.6918	132.806	119.5564	114.228	221.4766	234.9028	279.5972	249.3191
MM_RS09955	28.1153	34.3464	10.2477	7.515	62.3878	83.2567	0	32.6976
MM_RS09960	1736.1201	1493.6856	606.132	344.1869	982.6074	676.4607	287.3102	198.9104
MM_RS09965	2221.8901	1760.8241	712.0248	232.9649	1319.5013	1178.9744	557.2661	446.8671
MM_RS09970	53.8877	43.887	24.6704	50.3505	59.2684	55.0089	98.3411	117.1664
MM_RS09975	647.433	420.1706	46.3044	57.114	199.6409	264.6374	48.2064	51.7712
MM_RS09980	695.0728	310.2622	183.3198	79.659	230.8347	200.7081	104.1259	64.0328
MM_RS09985	100.7465	76.7069	46.3044	42.084	704.9818	460.8853	258.3864	332.4255
MM_RS09990	53.1067	72.1274	26.5681	27.8055	140.3725	65.416	48.2064	50.4088
MM_RS09995	64.0404	69.456	59.2089	33.8175	355.6103	217.0621	233.319	310.6271
MM_RS10000	34.3632	26.7138	61.4862	104.4585	87.3429	112.9912	69.4172	94.0056
MM_RS10005	93.7177	90.0638	31.1226	80.4105	71.7459	55.0089	46.2782	35.4224
MM_RS10010	3269.1853	1114.349	2335.7148	993.4827	667.5491	550.0889	262.2429	239.7823
MM_RS10015	0	44.2687	0	25.551	386.8042	0	55.9194	286.1039
MM_RS10020	103.0895	73.2723	155.9927	205.9109	96.701	99.6107	462.7816	239.7823
MM_RS10025	142.1385	125.1735	114.6223	305.1089	99.8204	57.9823	136.9062	84.4688
MM_RS10030	39.049	52.2828	37.1953	24.7995	53.0296	75.8231	92.5563	43.5968
MM_RS10035	85.9079	125.9367	124.4905	75.15	140.3725	298.8321	148.4758	363.7607
MM_RS10040	115.5851	116.396	90.3315	89.4285	205.8796	220.0356	152.3323	264.3055
MM_RS10045	247.5709	306.446	228.8651	1018.2822	305.7001	286.9383	279.5972	249.3191
MM_RS10050	39.83	53.0461	39.4726	31.563	49.9102	19.3274	32.7804	19.0736
MM_RS10060	474.8363	414.8279	225.4492	909.3147	296.3419	313.6994	196.6822	110.3544
MM_RS10065	52.3257	22.1343	61.4862	66.8835	112.298	74.3363	241.0321	201.6352
MM_RS10070	112.4612	75.562	163.5835	187.8749	168.447	96.6372	510.988	549.0471
MM_RS10075	43.7349	64.4949	76.2884	84.168	15.5969	19.3274	84.8433	88.556
MM_RS10080	24.9914	31.2934	20.4954	29.3085	53.0296	115.9647	36.6369	73.5696
MM_RS10085	10.1527	23.2792	10.6272	6.7635	37.4327	19.3274	38.5651	23.1608
MM_RS10090	9.3718	18.3181	14.4227	7.515	6.2388	2.9735	13.4978	8.1744
MM_RS10095	14.0577	22.1343	17.0795	5.2605	6.2388	5.9469	0	4.0872
MM_RS10100	26.5533	13.3569	12.525	5.2605	9.3582	4.4602	17.3543	9.5368
MM_RS10105	18.7435	17.5548	36.8158	18.036	21.8357	19.3274	23.1391	34.06
MM_RS10110	58.5736	60.297	66.4202	93.9375	21.8357	10.4071	11.5695	9.5368
MM_RS10115	32.8012	32.0566	26.5681	21.042	15.5969	31.2213	19.2826	14.9864
MM_RS10120	187.4354	47.3217	49.7203	271.2914	393.0429	202.1948	316.2341	1851.5012
MM_RS10125	52.3257	65.2581	29.984	19.539	43.6714	50.5487	84.8433	38.1472
MM_RS10130	28.1153	35.8729	11.3863	12.024	9.3582	13.3805	9.6413	10.8992
MM_RS10135	42.9539	82.8129	31.1226	31.563	56.149	20.8142	30.8521	20.436
MM_RS10140	65.6024	78.615	72.4929	54.8595	296.3419	396.9561	107.9824	108.992
MM_RS10145	88.2508	94.6433	23.5317	29.3085	499.1022	178.4072	67.489	99.4552
MM_RS10150	467.8074	497.6408	119.1769	96.9435	255.7899	162.0532	48.2064	44.9592
MM_RS10155	21.8675	40.834	10.2477	7.515	9.3582	10.4071	5.7848	1.3624
MM_RS10160	19.5245	31.675	25.4295	18.036	106.0592	40.1416	15.4261	62.6704
MM_RS10165	930.929	917.4298	351.4579	935.6172	595.8032	666.0536	385.6513	449.5919
MM_RS10170	349.0984	385.8243	253.5355	214.9289	789.2053	770.1245	551.4814	681.1998
MM_RS10175	487.332	533.5137	851.3176	1071.6386	215.2378	228.9559	298.8798	258.8559
MM_RS10180	172.5967	191.1948	142.3291	117.234	202.7603	353.841	239.1038	407.3575
MM_RS10185	241.323	227.4493	186.7357	287.8244	118.5368	115.9647	75.202	64.0328
MM_RS10190	222.5795	237.3716	353.3556	261.5219	77.9847	112.9912	127.2649	85.8312
MM_RS10195	185.8734	190.0499	112.7246	95.4405	127.8949	127.8585	88.6998	113.0792
MM_RS10200	247.5709	236.6084	266.0605	348.6959	277.6256	206.655	649.8224	362.3983
MM_RS10205	249.9138	256.8345	508.5892	409.5674	265.148	251.2568	753.9483	411.4447
MM_RS10210	759.8942	639.9874	635.7365	556.8613	658.191	523.3278	416.5034	425.0687
MM_RS10215	103.8704	124.4102	81.9815	59.3685	190.2827	176.9205	194.7539	207.0848
MM_RS10220	358.4701	317.1315	288.8331	359.9684	212.1184	231.9294	277.6689	322.8887
MM_RS10225	142.9195	127.8448	602.7161	534.3163	112.298	151.6461	503.275	468.6655
MM_RS10230	363.156	391.9303	641.8092	867.2307	121.6562	151.6461	133.0497	118.5288
MM_RS10235	20685.0551	18506.5893	30010.557	74033.9976	10409.3994	10343.1585	11745.0105	9446.8794
MM_RS10240	335.0407	349.5698	291.8695	698.1433	424.2368	417.7702	266.0994	237.0575
MM_RS10245	188.2164	122.8837	448.2417	1375.996	280.745	144.2125	462.7816	418.2567
MM_RS10250	511.5424	338.8842	826.2676	3204.3949	477.2664	194.7612	609.3291	453.6791
MM_RS10255	402.986	207.9864	473.6711	1185.8666	277.6256	191.7878	331.6601	252.0439
MM_RS10260	53.1067	37.781	98.6815	338.9264	18.7163	8.9204	34.7086	35.4224
MM_RS10265	352.2223	469.4004	439.8917	637.2718	3849.3254	4860.11	4199.7427	3183.9281
MM_RS10270	71.0692	37.0178	37.1953	29.3085	436.7144	225.9825	302.7363	193.4608
MM_RS10275	46.0779	40.834	113.8632	128.5065	77.9847	71.3629	129.1932	98.0928
MM_RS10280	113.2422	103.4207	59.968	27.8055	368.0878	178.4072	69.4172	111.7168
MM_RS10285	206.1789	210.6578	131.7018	91.683	230.8347	179.8939	98.3411	118.5288
MM_RS10290	349.8794	182.799	363.6033	491.4808	402.4011	280.9914	345.1579	275.2047
MM_RS10295	236.6372	166.3891	190.5312	199.8989	15.5969	20.8142	9.6413	17.7112
MM_RS10310	8.5908	13.7385	9.4886	2.2545	3.1194	1.4867	0	8.1744
MM_RS10315	4.6859	5.3428	3.7954	3.006	6.2388	2.9735	11.5695	6.812
MM_RS10320	103.8704	30.5301	40.2317	8.2665	439.8338	364.2481	239.1038	336.5127
MM_RS10335	131.2048	99.2229	67.5589	109.719	106.0592	69.8762	48.2064	145.7768
MM_RS10340	125.7379	98.078	64.5225	176.6024	59.2684	101.0974	69.4172	155.3136
MM_RS10345	45.2969	22.1343	58.0703	163.0754	43.6714	50.5487	77.1303	211.172
MM_RS10350	106.9944	64.1132	113.8632	392.2829	115.4174	95.1505	188.9691	486.3767
MM_RS10355	50.7637	39.3075	69.8361	319.3874	121.6562	104.0709	129.1932	403.2703
MM_RS10360	305.3635	195.3927	379.5442	1502.9995	414.8787	343.4339	526.414	1448.2309
MM_RS10365	284.277	234.3186	291.4899	928.1022	396.1623	264.6374	298.8798	589.9191
MM_RS10370	249.1328	163.3361	160.1676	456.1603	667.5491	220.0356	441.5707	799.7286
MM_RS10375	139.0146	124.7918	53.5157	130.0095	402.4011	276.5312	156.1888	381.4719
MM_RS10380	228.8273	159.9015	265.3014	955.1562	302.5807	233.4161	563.0509	942.7806
MM_RS10385	235.8562	196.156	450.8985	1735.2129	205.8796	142.7258	495.5619	685.287
MM_RS10390	473.2743	464.0577	714.3021	629.0053	1054.3533	892.0361	1504.0401	1445.5061
MM_RS10395	86.6889	480.4676	3182.4778	191.6324	102.9398	356.8144	354.7992	64.0328
MM_RS10400	20.3055	52.6644	328.6852	8.2665	24.9551	68.3894	187.0409	10.8992
MM_RS10405	15.6196	23.2792	233.0401	13.527	21.8357	26.7611	59.776	17.7112
MM_RS10410	21.8675	49.6114	115.761	33.066	43.6714	68.3894	25.0673	29.9728
MM_RS10415	130.4238	113.343	91.0906	31.563	187.1633	295.8586	80.9868	72.2072
MM_RS10420	342.0696	405.6688	313.5035	309.6179	436.7144	298.8321	418.4317	306.5399
MM_RS10425	808.315	756.7651	434.9576	683.8648	140.3725	356.8144	163.9018	89.9184
MM_RS10430	905.1566	1025.0484	736.6952	1391.7775	336.894	529.2747	281.5255	171.6624
MM_RS10435	701.3207	606.7859	330.583	697.3918	417.9981	719.5758	335.5166	299.7279
MM_RS10440	14982.3339	7353.177	40440.4306	23481.3611	55091.52	89332.9545	163093.865	7198.9199
MM_RS10445	238.9801	156.0852	223.5515	432.1124	449.1919	715.1156	347.0862	164.8504
MM_RS10450	203.055	97.6964	286.5558	199.1474	8016.8284	6100.0401	7232.8902	4211.1774
MM_RS10455	1696.2901	842.2494	2662.8818	1107.7106	2320.825	1708.2491	1561.8878	1715.2612
MM_RS10460	610.7269	667.0829	1255.5321	1966.6748	246.4317	285.4515	271.8842	284.7415
MM_RS10465	306.9254	299.1951	481.6415	1178.3516	252.6705	187.3276	239.1038	264.3055
MM_RS10470	171.8158	140.0569	89.952	175.8509	380.5654	347.8941	634.3964	355.5863
MM_RS10475	78.0981	48.0849	204.1948	166.8329	21.8357	29.7345	32.7804	46.3216
MM_RS10480	624.0036	633.1182	482.4006	345.6899	212.1184	386.549	131.1214	219.3463
MM_RS10485	5.4669	20.6078	24.2908	11.2725	56.149	31.2213	69.4172	62.6704
MM_RS10490	438.9112	417.8809	159.7881	179.6084	458.5501	388.0357	107.9824	153.9512
MM_RS10495	1.562	3.8163	3.4159	2.2545	3.1194	7.4336	11.5695	1.3624
MM_RS10500	10.9337	3.4346	4.9341	0	0	7.4336	7.713	5.4496
MM_RS10510	53.1067	63.35	45.1658	45.8415	56.149	132.3187	44.3499	81.744
MM_RS10515	140.5765	135.0957	87.2952	232.9649	96.701	96.6372	50.1347	69.4824
MM_RS10520	102.3085	80.1415	95.2656	42.8355	152.85	101.0974	133.0497	114.4416
MM_RS10525	1079.3153	684.2561	327.1671	374.2469	907.742	703.2218	356.7275	498.6383
MM_RS10530	220.2366	365.5981	316.1603	241.9829	274.5062	282.4781	572.6922	316.0767
MM_RS10535	197.5881	161.428	608.0297	584.6668	127.8949	101.0974	341.3014	190.736
MM_RS10540	236.6372	220.9617	343.4875	428.3549	720.5787	588.7438	1288.0754	861.0366
MM_RS10545	449.8449	411.3932	772.7519	680.1073	598.9226	450.4782	551.4814	799.7286
MM_RS10550	638.8422	535.0402	1577.006	2313.8677	480.3858	660.1067	786.7287	738.4206
MM_RS10555	766.1421	1042.9849	494.1665	786.8202	751.7726	758.2307	430.0012	455.0415
MM_RS10560	188.2164	277.4424	171.1744	217.1834	146.6113	129.3452	169.6866	53.1336
MM_RS10565	1952.4518	1415.4522	750.7384	1337.6695	552.1318	280.9914	212.1082	132.1528
MM_RS10570	374.0898	330.1068	106.2724	266.0309	74.8653	43.1151	34.7086	21.7984
MM_RS10575	602.1361	947.9599	2190.7289	5556.5891	149.7306	477.2393	318.1623	655.3142
MM_RS10580	2021.1781	1295.6215	1243.3867	565.8793	1550.3361	1434.6914	1642.8746	2302.4555
MM_RS10585	364.718	310.2622	1094.2258	622.2418	458.5501	440.0711	944.8457	983.6526
MM_RS10590	181.9685	133.9509	167.379	133.0155	121.6562	142.7258	154.2605	126.7032
MM_RS10595	115.5851	130.8978	212.1652	114.9795	149.7306	133.8054	102.1976	162.1256
MM_RS10600	36.7061	29.3852	29.2249	45.8415	56.149	35.6814	17.3543	43.5968
MM_RS10605	7.8098	4.9611	1.8977	2.2545	9.3582	2.9735	7.713	2.7248
MM_RS10610	22.6484	21.7527	19.3568	6.7635	34.3133	29.7345	46.2782	13.624
MM_RS10615	17.1816	20.2262	13.284	21.042	24.9551	29.7345	5.7848	14.9864
MM_RS10625	34.3632	30.1485	18.2181	9.018	12.4776	14.8673	19.2826	5.4496
MM_RS10635	208.5218	221.3433	143.4677	102.9555	205.8796	200.7081	96.4128	104.9048
MM_RS10640	80.441	74.0355	58.8293	31.563	65.5072	80.2832	46.2782	40.872
MM_RS10645	71.0692	92.7352	103.6156	54.8595	65.5072	59.4691	277.6689	98.0928
MM_RS10650	178.0636	176.3114	593.2275	399.7979	190.2827	107.0443	455.0685	226.1583
MM_RS10655	124.1759	146.5445	302.4967	254.0069	137.2531	141.239	335.5166	235.6951
MM_RS10660	64.8214	58.3888	226.2083	175.0994	21.8357	43.1151	117.6236	103.5424
MM_RS10665	94.4987	64.4949	183.3198	172.0934	124.7755	75.8231	376.01	204.36
MM_RS10670	222.5795	85.8659	193.9471	307.3634	56.149	75.8231	117.6236	85.8312
MM_RS10675	407.6719	217.527	248.2219	447.8938	736.1757	570.9031	1129.9583	485.0143
MM_RS10680	862.2027	857.1328	400.7986	1007.7612	1041.8758	942.5848	1521.3944	881.4726
MM_RS10685	149.9483	143.4915	348.8011	277.3034	274.5062	217.0621	210.18	269.7551
MM_RS10690	13.2767	11.0672	7.9704	7.515	171.5664	117.4514	86.7715	198.9104
MM_RS10695	7.0288	13.3569	3.0364	6.7635	43.6714	32.708	32.7804	24.5232
MM_RS10700	22.6484	12.5937	8.7295	6.7635	315.0582	269.0976	237.1756	222.0711
MM_RS10705	11.7147	6.4876	6.0727	5.2605	3.1194	7.4336	25.0673	10.8992
MM_RS10710	263.9715	351.0963	1768.2963	1740.4734	464.7889	706.1952	1160.8104	1167.5765
MM_RS10715	228.8273	190.8132	406.8713	867.9822	221.4766	182.8674	644.0377	470.0279
MM_RS10720	273.3432	224.3963	446.3439	644.0353	1020.04	1100.1778	813.7243	1738.422
MM_RS10725	1829.0568	1745.9407	1691.2488	6338.9004	1094.9054	1556.603	1025.8325	1344.6885
MM_RS10730	153.8532	139.6753	187.8744	345.6899	127.8949	115.9647	140.7627	138.9648
MM_RS10735	4.6859	3.8163	4.175	3.006	6.2388	10.4071	15.4261	12.2616
MM_RS10740	204.6169	168.6789	166.2403	172.0934	508.4603	248.2834	283.4537	340.5999
MM_RS10745	172.5967	192.3397	322.233	217.9349	137.2531	118.9381	148.4758	113.0792
MM_RS10750	55.4496	85.8659	420.9145	359.9684	53.0296	37.1682	214.0365	122.616
MM_RS10760	43.7349	80.1415	83.1202	69.138	99.8204	69.8762	100.2693	100.8176
MM_RS10765	139.7955	125.9367	94.5065	109.719	127.8949	147.186	79.0585	70.8448
MM_RS10770	247.5709	285.4565	152.9563	172.0934	81.1041	110.0178	40.4934	51.7712
MM_RS10775	239.7611	253.7815	94.5065	469.6873	202.7603	124.8851	376.01	223.4335
MM_RS10780	78.8791	76.3253	28.0863	53.3565	31.1939	41.6284	32.7804	28.6104
MM_RS10785	59.3545	106.8554	41.3703	49.599	71.7459	72.8496	65.5607	53.1336
MM_RS10790	53.8877	62.9684	41.3703	35.3205	37.4327	59.4691	34.7086	23.1608
MM_RS10795	161.663	156.4668	214.0629	243.4859	249.5511	237.8763	119.5519	182.5616
MM_RS10800	82.784	69.456	154.4745	198.3959	174.6858	87.7169	121.4802	121.2536
MM_RS10805	391.2713	644.9486	50.0998	1468.4305	196.5215	484.6729	84.8433	173.0248
MM_RS10810	0	74.4171	0	79.659	0	47.5753	21.2108	0
MM_RS10815	363.156	387.7324	64.9021	477.2023	311.9388	498.0535	88.6998	325.6135
MM_RS10820	538.8767	650.673	143.4677	1222.6901	212.1184	318.1595	136.9062	159.4008
MM_RS10825	20.3055	16.7916	8.35	26.3025	21.8357	19.3274	15.4261	4.0872
MM_RS10830	174.1587	154.9403	56.5521	139.0275	102.9398	126.3718	21.2108	91.2808
MM_RS10840	64.8214	84.3394	42.5089	51.102	93.5817	87.7169	100.2693	81.744
MM_RS10845	432.6633	357.2023	201.538	181.1114	190.2827	212.6019	154.2605	87.1936
MM_RS10850	63.2594	57.6256	350.3193	451.6513	34.3133	32.708	121.4802	53.1336
MM_RS10855	49.9828	54.5726	364.7419	466.6813	9.3582	8.9204	44.3499	58.5832
MM_RS10860	159.3201	165.2442	100.5792	115.731	77.9847	121.9116	63.6325	100.8176
MM_RS10865	105.4324	125.5551	130.9427	140.5305	106.0592	89.2036	219.8212	147.1392
MM_RS10870	17.1816	12.212	33.3999	33.066	12.4776	11.8938	26.9956	29.9728
MM_RS10880	57.0116	58.0072	44.4067	20.2905	77.9847	72.8496	53.9912	106.2672
MM_RS10885	28.1153	22.8976	91.0906	108.9675	15.5969	22.3009	92.5563	77.6568
MM_RS10890	48.4208	29.7669	121.0746	117.9855	93.5817	40.1416	144.6192	204.36
MM_RS10900	156.1961	127.4632	182.1812	299.8484	96.701	87.7169	80.9868	108.992
MM_RS10910	57.0116	59.9153	180.663	137.5245	71.7459	56.4956	121.4802	117.1664
MM_RS10920	81.222	48.4665	98.6815	123.246	77.9847	84.7434	140.7627	265.6679
MM_RS10925	135.1097	104.9473	485.0574	376.5014	187.1633	102.5842	549.5531	524.5239
MM_RS10930	70.2883	80.9048	318.4376	146.5425	74.8653	104.0709	349.0144	332.4255
MM_RS10935	46.0779	59.5337	144.2268	195.3899	53.0296	50.5487	154.2605	230.2455
MM_RS10940	14.8386	14.8834	87.2952	71.3925	18.7163	29.7345	94.4846	106.2672
MM_RS10945	84.3459	121.3572	242.9083	387.7739	43.6714	93.6638	206.3234	261.5807
MM_RS10950	228.0464	307.5909	200.3993	341.9324	152.85	212.6019	377.9383	720.7094
MM_RS10955	437.3492	343.8454	404.2145	594.4363	159.0888	154.6196	185.1126	306.5399
MM_RS10960	393.6143	375.902	254.2946	329.1569	471.0277	404.3897	293.095	389.6463
MM_RS10970	1822.809	1028.1014	1603.5741	11294.2897	2233.4822	532.2482	2337.0469	1743.8716
MM_RS10975	131.9857	305.6827	83.8793	921.3387	59.2684	165.0267	19.2826	181.1992
MM_RS10980	9.3718	47.7033	9.4886	14.2785	9.3582	38.6549	1.9283	12.2616
MM_RS10985	17.1816	16.7916	12.1454	5.2605	28.0745	63.9293	40.4934	28.6104
MM_RS10995	8.5908	6.4876	11.0068	7.515	3.1194	7.4336	19.2826	10.8992
MM_RS11000	272.5623	282.7851	3076.9645	3409.5544	202.7603	254.2303	1345.9231	1122.6173
MM_RS11005	179.6256	260.2692	3196.5209	4607.4449	152.85	297.3454	671.0333	835.151
MM_RS11010	25.7724	39.3075	570.8344	759.0147	9.3582	49.062	44.3499	133.5152
MM_RS11015	156.1961	150.7424	2072.6907	4182.0961	112.298	224.4957	626.6834	648.5023
MM_RS11020	76.5361	112.1982	1512.1039	1722.4374	81.1041	202.1948	609.3291	584.4695
MM_RS11025	99.1846	108.3819	1677.5852	1887.7674	43.6714	74.3363	217.893	404.6327
