gene_id	Ribo_NitrogenMinus_rep1	Ribo_NitrogenMinus_rep2	Ribo_NitrogenPlus_rep1	Ribo_NitrogenPlus_rep2	RNA_NitrogenMinus_rep1	RNA_NitrogenMinus_rep2	RNA_NitrogenPlus_rep1	RNA_NitrogenPlus_rep2
MM_RS09485	8.4412	8.7629	8.0501	7.9241	9.1313	9.599	8.4411	8.4837
MM_RS09490	8.1632	7.8847	7.8028	7.8223	8.9245	8.9411	8.8436	8.5323
MM_RS09505	0.262	4.0716	7.9429	0.262	0.262	0.262	0.262	4.5091
MM_RS09510	7.9656	8.0986	9.0342	10.1378	7.2491	6.7933	7.3607	7.7385
MM_RS09515	8.4509	8.4887	9.2626	9.9301	7.1575	7.0737	7.7832	8.2775
MM_RS09520	5.8339	5.9609	7.3142	7.5604	6.2119	5.5986	6.7349	7.0424
MM_RS09525	8.0445	7.5149	9.4457	9.8217	8.7048	8.2629	9.7554	10.141
MM_RS09530	7.6881	7.7607	7.9339	7.7486	8.0969	8.184	7.1019	6.885
MM_RS09535	5.966	5.0725	4.9278	4.2935	6.9179	5.8046	5.5459	5.2397
MM_RS09540	7.5446	7.087	7.8861	7.0811	6.3834	6.5857	7.3607	6.7454
MM_RS09545	6.8631	6.5542	6.4433	6.3844	8.2076	7.1207	7.5056	7.8016
MM_RS09550	10.9591	11.0898	11.5932	12.2297	10.2291	9.942	11.0999	11.1289
MM_RS09555	10.1252	9.1593	11.2869	12.845	10.8719	10.343	12.4611	11.7435
MM_RS09560	8.2472	7.2111	7.9384	8.3599	8.3385	7.4252	9.6206	8.4837
MM_RS09565	8.5624	7.469	8.3494	8.0023	8.1454	7.4252	8.457	7.374
MM_RS09570	7.8335	7.5388	8.2268	7.7835	6.9179	6.9403	6.6264	6.8682
MM_RS09580	8.2766	7.8252	6.0802	5.9305	8.8965	8.3898	6.9526	6.95
MM_RS09590	9.1333	8.4795	8.9723	9.5129	10.0153	9.3123	9.8549	9.4871
MM_RS09595	8.3647	7.5623	8.1898	8.8943	9.8545	9.4444	9.5775	9.533
MM_RS09600	6.6552	5.3543	7.0298	7.4155	7.6805	7.2531	9.2058	9.1561
MM_RS09605	4.1004	3.8968	4.7759	4.451	5.5248	5.4592	6.7607	6.6507
MM_RS09610	4.9291	4.3133	5.0487	6.5087	3.8854	5.132	5.4215	7.1432
MM_RS09615	6.5388	6.333	5.7238	7.2826	8.2961	7.2947	7.7318	8.4892
MM_RS09620	6.0191	4.803	5.8621	7.065	6.9547	6.9748	7.3265	8.0664
MM_RS09625	8.4118	8.1343	8.5335	8.7073	10.2514	9.8659	10.1303	9.9495
MM_RS09630	10.3899	9.799	8.8327	10.6965	10.3581	10.3479	9.3662	9.5277
MM_RS09635	4.5008	4.6576	3.459	4.0523	6.0171	5.5072	6.2776	6.1671
MM_RS09640	6.7314	6.9288	7.2616	6.9902	5.7082	5.5986	4.4339	5.6842
MM_RS09645	4.9291	4.9707	5.5359	5.7203	5.5248	4.7877	4.1492	4.5932
MM_RS09650	6.8823	7.444	7.2473	5.4983	7.7449	7.6122	7.8329	6.5703
MM_RS09655	9.6279	9.8696	8.8518	10.3083	9.7694	9.3879	9.6589	9.7077
MM_RS09660	8.0615	6.9907	8.2929	7.2895	6.4364	6.7933	7.6372	7.1292
MM_RS09665	4.7728	4.6355	4.4886	4.7626	3.0819	3.6659	1.9869	3.7212
MM_RS09675	7.5745	8.1324	6.4496	4.6372	5.7082	6.6512	5.2121	5.0743
MM_RS09680	10.039	9.6691	7.9759	8.3533	10.8934	10.6657	9.1184	9.5223
MM_RS09685	9.8505	9.4122	9.0794	9.8133	9.7847	9.4688	9.5256	9.5953
MM_RS09695	8.9944	10.7374	9.8343	11.7271	10.7699	11.1966	9.8876	11.3347
MM_RS09700	7.8916	8.1749	7.1996	7.8414	7.4934	7.8258	6.7607	6.8342
MM_RS09705	6.7524	6.9689	5.4255	6.3714	6.2714	7.0415	5.8167	6.2208
MM_RS09710	9.1788	9.5913	7.455	8.6731	8.9059	9.6237	7.9273	8.1098
MM_RS09715	9.4411	9.7248	8.8363	9.2212	9.1941	9.1891	8.67	8.4391
MM_RS09720	12.0061	11.5497	12.2679	14.4385	11.7297	11.4031	12.8154	13.056
MM_RS09725	5.984	6.3533	6.2767	6.4726	5.9459	6.3163	6.6816	6.2726
MM_RS09730	7.3649	7.9793	9.0174	8.788	7.9037	8.2974	7.9723	8.5376
MM_RS09735	6.0364	6.6777	6.8229	7.0731	7.5665	7.3614	7.5056	7.9678
MM_RS09740	9.4605	9.3161	10.1652	10.6601	9.64	9.5164	9.9564	9.5851
MM_RS09745	7.5141	6.8013	8.1633	6.9557	7.4682	7.136	8.0373	6.9969
MM_RS09750	7.0532	6.9689	7.5516	8.0804	7.4682	7.51	7.7832	6.8513
MM_RS09755	8.2838	7.9573	7.3649	6.205	5.7082	4.7077	4.2986	2.2706
MM_RS09760	7.0014	6.8258	7.127	7.9241	6.1498	6.2332	5.2853	5.0743
MM_RS09765	0.262	0.262	2.7526	0.262	0.262	0.262	0.262	0.262
MM_RS09770	8.5802	8.5235	8.4824	9.2782	7.9037	9.2396	6.7085	7.9118
MM_RS09775	5.1986	5.7823	5.3059	4.8021	5.7082	4.8634	4.2986	4.6726
MM_RS09780	4.45	4.5904	4.6721	4.1779	4.9272	4.7077	5.2121	3.8641
MM_RS09785	7.0276	7.8469	0.262	0.262	8.5333	8.1005	7.5056	5.8637
MM_RS09790	2.1426	2.9166	3.1185	1.8029	4.3955	4.7877	5.1349	4.8874
MM_RS09795	4.5499	4.803	4.9096	4.3479	5.7082	5.4096	5.485	5.5646
MM_RS09800	3.9619	3.8591	3.8524	3.0419	4.7709	3.8269	4.4339	4.8193
MM_RS09805	5.4255	5.4707	5.2202	4.8779	7.1256	7.239	7.9723	7.5416
MM_RS09810	4.0328	4.4204	3.2415	2.3572	3.8854	4.1028	4.1492	2.9374
MM_RS09825	5.814	6.0715	5.3468	4.6803	5.6194	6.175	4.2986	5.5646
MM_RS09830	6.644	6.5889	5.6711	4.7626	2.3905	3.8269	4.4339	3.3833
MM_RS09835	10.039	10.7689	10.1532	10.9608	11.6339	11.7127	10.7979	11.4787
MM_RS09840	6.9107	6.8922	6.3116	7.2686	6.4364	5.5072	6.0446	5.9616
MM_RS09845	6.7207	6.2984	6.1893	5.6786	7.1886	6.3949	6.6816	5.8971
MM_RS09850	3.8872	3.414	1.9746	0.262	3.8854	3.2755	0.262	3.5624
MM_RS09855	6.3583	7.1387	5.8239	5.6356	6.5844	6.5403	6.1265	5.6842
MM_RS09860	3.8084	3.7396	3.8901	3.9144	3.5401	3.2755	3.3172	4.5091
MM_RS09865	2.1426	2.8397	2.2487	2.111	2.3905	3.8269	3.0006	2.2706
MM_RS09870	6.1519	6.2984	5.9796	6	6.085	5.4096	5.2853	4.8874
MM_RS09875	4.8531	5.4582	4.7958	4.1779	5.5248	6.2615	5.7144	6.0234
MM_RS09880	6.1676	6.9152	6.7535	6.4968	6.1498	6.5171	7.3265	6.7269
MM_RS09885	6.9748	6.7043	6.0963	6.3844	6.9179	5.4592	5.2121	4.8193
MM_RS09890	7.4251	6.9601	5.7134	5.2922	6.4364	6.3163	4.7768	5.1866
MM_RS09895	5.6214	5.646	5.4878	5.2643	5.7082	5.3582	3.3172	4.5091
MM_RS09905	5.1986	7.5681	5.3468	5.3466	5.1966	7.3351	5.1349	5.1866
MM_RS09910	4.6432	4.52	3.5564	3.6789	6.7187	6.2044	4.875	5.6454
MM_RS09915	8.0699	7.8421	7.2364	7.2039	8.2672	8.4089	7.4269	7.4658
MM_RS09920	5.2879	5.4072	4.6284	4.6372	6.3834	4.1028	6.4144	4.9524
MM_RS09925	8.4953	8.3953	7.5947	9.2121	8.6044	8.7699	7.9387	7.1008
MM_RS09930	5.6885	4.7425	6.6095	6.4479	4.5954	4.4369	4.7768	5.2908
MM_RS09935	7.5566	7.8276	6.6913	7.5137	7.1886	8.0528	7.4902	8.3931
MM_RS09940	6.3583	6.4572	9.0163	9.4352	6.3285	5.9154	7.7318	7.432
MM_RS09945	9.2909	8.8078	8.1088	8.7532	9.9394	10.1221	8.7498	9.0151
MM_RS09950	7.4185	7.0789	6.9301	6.8656	7.8065	7.8905	8.1395	7.9756
MM_RS09955	4.9291	5.1979	3.6475	3.2878	6.0171	6.4202	0.262	5.1315
MM_RS09960	10.7636	10.547	9.2492	8.437	9.944	9.407	8.1784	7.6532
MM_RS09965	11.1191	10.784	9.4806	7.8787	10.3684	10.2062	9.1284	8.8114
MM_RS09970	5.814	5.5315	4.7557	5.7203	5.9459	5.8425	6.6543	6.9015
MM_RS09975	9.3439	8.723	5.6051	5.8945	7.6584	8.0609	5.6604	5.7587
MM_RS09980	9.446	8.2884	7.5369	6.3583	7.8656	7.666	6.7349	6.0533
MM_RS09985	6.6883	6.3054	5.6051	5.4741	9.4663	8.8557	8.0267	8.3872
MM_RS09990	5.7939	6.2193	4.8538	4.9144	7.1575	6.0831	5.6604	5.7219
MM_RS09995	6.0535	6.1666	5.9445	5.177	8.4838	7.7778	7.8809	8.2901
MM_RS10000	5.1986	4.8611	5.9969	6.7394	6.4874	6.8502	6.1658	6.5908
MM_RS10005	6.5865	6.5305	5.0651	6.3714	6.2119	5.8425	5.6043	5.2397
MM_RS10010	11.6758	10.1251	11.1911	9.9598	9.3879	9.1098	8.0479	7.9199
MM_RS10015	0.262	5.5434	0.262	4.8021	8.6044	0.262	5.8653	8.1724
MM_RS10020	6.7207	6.2413	7.3073	7.7025	6.6306	6.6724	8.8616	7.9199
MM_RS10025	7.1752	6.995	6.8705	8.2645	6.6753	5.9154	7.122	6.4405
MM_RS10030	5.372	5.7723	5.3059	4.7626	5.7919	6.2892	6.5689	5.5224
MM_RS10035	6.4642	7.0036	6.9873	6.2767	7.1575	8.2347	7.2371	8.5163
MM_RS10040	6.8823	6.8922	6.5347	6.5206	7.7023	7.7972	7.2735	8.0591
MM_RS10045	7.9656	8.2707	7.8534	9.9953	8.2672	8.1766	8.1395	7.9756
MM_RS10050	5.399	5.7923	5.3867	5.084	5.7082	4.4369	5.1349	4.4199
MM_RS10060	8.8985	8.7047	7.8319	9.8324	8.2227	8.3042	7.6372	6.8169
MM_RS10065	5.7734	4.6132	5.9969	6.114	6.8415	6.2615	7.9273	7.6726
MM_RS10070	6.8436	6.2843	7.3748	7.5719	7.4165	6.6297	9.0039	9.1071
MM_RS10075	5.5268	6.0633	6.2977	6.4355	4.1631	4.4369	6.4467	6.5068
MM_RS10080	4.7728	5.0725	4.5129	4.9847	5.7919	6.8869	5.2853	6.247
MM_RS10085	3.6364	4.6793	3.6909	3.1703	5.3145	4.4369	5.355	4.6726
MM_RS10090	3.5418	4.3678	4.0648	3.2878	3.0819	2.3474	3.9823	3.3833
MM_RS10095	4.0328	4.6132	4.2783	2.9004	3.0819	3.0302	0.262	2.6452
MM_RS10100	4.8531	3.9693	3.8901	2.9004	3.5401	2.7316	4.2986	3.5624
MM_RS10105	4.3974	4.3133	5.2919	4.3479	4.5954	4.4369	4.6713	5.1866
MM_RS10110	5.9295	5.9698	6.1043	6.5898	4.5954	3.6659	3.7933	3.5624
MM_RS10115	5.1358	5.1049	4.8538	4.5471	4.1631	5.0694	4.4339	4.1128
MM_RS10120	7.5685	5.6349	5.703	8.0964	8.6273	7.6766	8.3157	10.8563
MM_RS10125	5.7734	6.0797	5.0152	4.451	5.5248	5.7257	6.4467	5.3402
MM_RS10130	4.9291	5.2568	3.7739	3.8402	3.5401	3.9715	3.5752	3.7212
MM_RS10135	5.5021	6.4127	5.0651	5.084	5.8709	4.533	5.0534	4.5091
MM_RS10140	6.087	6.3398	6.2264	5.8388	8.2227	8.6415	6.7862	6.7993
MM_RS10145	6.502	6.6003	4.6935	4.9847	8.9701	7.4982	6.1265	6.6702
MM_RS10150	8.8771	8.9659	6.9256	6.6341	8.0122	7.3614	5.6604	5.5646
MM_RS10155	4.5973	5.4329	3.6475	3.2878	3.5401	3.6659	3.0006	1.735
MM_RS10160	4.45	5.0888	4.7958	4.3479	6.7608	5.4096	4.1492	6.0234
MM_RS10165	9.8662	9.8452	8.467	9.8735	9.2245	9.3847	8.6001	8.8201
MM_RS10170	8.4574	8.6007	7.9996	7.7637	9.6286	9.5934	9.1134	9.417
MM_RS10175	8.9358	9.0658	9.7376	10.0688	7.7657	7.8539	8.2349	8.0293
MM_RS10180	7.4511	7.5968	7.1771	6.9023	7.6805	8.4767	7.9159	8.6786
MM_RS10185	7.9291	7.8445	7.5632	8.181	6.9179	6.8869	6.2776	6.0533
MM_RS10190	7.8136	7.9055	8.4747	8.0439	6.3285	6.8502	7.0185	6.4629
MM_RS10195	7.5566	7.5883	6.8469	6.6121	7.0255	7.0251	6.5091	6.8513
MM_RS10200	7.9656	7.9009	8.0685	8.4557	8.1294	7.7077	9.3492	8.5109
MM_RS10205	7.979	8.0181	8.9971	8.6864	8.0636	7.9867	9.5629	8.6929
MM_RS10210	9.5742	9.3273	9.3177	9.1274	9.3676	9.0382	8.7105	8.7397
MM_RS10215	6.7314	6.9864	6.3985	5.9482	7.59	7.4863	7.6231	7.7106
MM_RS10220	8.4953	8.3198	8.186	8.5013	7.7449	7.8723	8.1296	8.3455
MM_RS10225	7.183	7.0249	9.2411	9.068	6.8415	7.2671	8.9821	8.8798
MM_RS10230	8.5139	8.6232	9.3314	9.7643	6.9547	7.2671	7.0815	6.9179
MM_RS10235	14.3365	14.1759	14.8733	16.1759	13.3459	13.3367	13.5201	13.206
MM_RS10240	8.3985	8.4593	8.201	9.4523	8.7368	8.7148	8.0687	7.9036
MM_RS10245	7.5745	6.9689	8.8158	10.4288	8.1454	7.1958	8.8616	8.7165
MM_RS10250	9.0055	8.4148	9.6946	11.6469	8.9059	7.6232	9.2567	8.8331
MM_RS10255	8.6631	7.7168	8.895	10.2146	8.1294	7.6012	8.3839	7.9912
MM_RS10260	5.7939	5.3271	6.6591	8.415	4.3955	3.4842	5.2121	5.2397
MM_RS10265	8.4701	8.882	8.7888	9.3212	11.9113	12.2475	12.0369	11.6377
MM_RS10270	6.1987	5.2994	5.3059	4.9847	8.7784	7.8353	8.2533	7.6136
MM_RS10275	5.5983	5.4329	6.8611	7.0323	6.3285	6.2044	7.0398	6.6507
MM_RS10280	6.8533	6.7253	5.9622	4.9144	8.5333	7.4982	6.1658	6.8342
MM_RS10285	7.7044	7.735	7.0671	6.5556	7.8656	7.51	6.6543	6.9179
MM_RS10290	8.4606	7.5329	8.5157	8.948	8.6611	8.1466	8.4411	8.1169
MM_RS10295	7.901	7.399	7.5919	7.6603	4.1631	4.533	3.5752	4.3246
MM_RS10310	3.4405	4.0043	3.5564	2.111	2.3905	1.7952	0.262	3.3833
MM_RS10315	2.7814	2.9166	2.5734	2.3572	3.0819	2.3474	3.7933	3.1781
MM_RS10320	6.7314	5.0393	5.4127	3.3962	8.7886	8.5182	7.9159	8.4047
MM_RS10335	7.0617	6.6669	6.128	6.8087	6.7608	6.175	5.6604	7.2111
MM_RS10340	7.0014	6.6505	6.0639	7.4838	5.9459	6.6932	6.1658	7.3011
MM_RS10345	5.5749	4.6132	5.9175	7.3704	5.5248	5.7257	6.3131	7.7385
MM_RS10350	6.7732	6.0551	6.8611	8.6245	6.8802	6.6078	7.5801	8.933
MM_RS10355	5.7316	5.381	6.1742	8.3299	6.9547	6.7341	7.0398	8.6641
MM_RS10360	8.2656	7.6278	8.5772	10.5559	8.7048	8.4339	9.0466	10.5025
MM_RS10365	8.1632	7.887	8.1991	9.8619	8.6386	8.0609	8.2349	9.2102
MM_RS10370	7.9746	7.3727	7.3448	8.841	9.3879	7.7972	8.7943	9.6477
MM_RS10375	7.1437	6.9907	5.8045	7.0487	8.6611	8.1237	7.309	8.5845
MM_RS10380	7.8531	7.3424	8.0644	9.9032	8.2525	7.8815	9.1432	9.8844
MM_RS10385	7.8963	7.6333	8.8243	10.7629	7.7023	7.181	8.9599	9.4256
MM_RS10390	8.8938	8.8656	9.4852	9.3024	10.0454	9.8048	10.5569	10.4997
MM_RS10395	6.4769	8.9155	11.637	7.6001	6.7187	8.4887	8.4806	6.0533
MM_RS10400	4.5008	5.7823	8.371	3.3962	4.7709	6.145	7.5655	3.7212
MM_RS10405	4.1649	4.6793	7.8792	3.985	4.5954	4.8634	5.9577	4.3246
MM_RS10410	4.5973	5.6999	6.8844	5.1466	5.5248	6.145	4.7768	5.0147
MM_RS10415	7.0532	6.8546	6.5465	5.084	7.5665	8.2204	6.3814	6.2208
MM_RS10420	8.4282	8.6727	8.3033	8.2855	8.7784	8.2347	8.7171	8.2712
MM_RS10425	9.663	9.5683	8.7727	9.4226	7.1575	8.4887	7.3776	6.5283
MM_RS10430	9.8258	10.0048	9.5296	10.4452	8.4064	9.0544	8.1493	7.4434
MM_RS10435	9.4589	9.2507	8.3793	9.4508	8.7156	9.4958	8.4005	8.239
MM_RS10440	13.8712	12.8446	15.3036	14.5194	15.7496	16.4469	17.3154	12.814
MM_RS10445	7.9151	7.3081	7.8198	8.7632	8.8189	9.4869	8.4491	7.3858
MM_RS10450	7.6826	6.645	8.1747	7.6549	12.9692	12.5752	12.8208	12.0408
MM_RS10455	10.7302	9.7222	11.3801	10.1165	11.1819	10.7403	10.6113	10.7462
MM_RS10460	9.26	9.3869	10.2968	10.9433	7.959	8.1691	8.0995	8.1656
MM_RS10465	8.273	8.2364	8.919	10.2055	7.9947	7.5677	7.9159	8.0591
MM_RS10470	7.4446	7.1543	6.5288	7.4777	8.581	8.4524	9.3147	8.4837
MM_RS10475	6.3305	5.6569	7.6906	7.4028	4.5954	5.004	5.1349	5.6056
MM_RS10480	9.2909	9.3118	8.9212	8.4433	7.7449	8.6034	7.0608	7.7927
MM_RS10485	2.9407	4.52	4.7353	3.7618	5.8709	5.0694	6.1658	6.0234
MM_RS10490	8.7856	8.7152	7.3414	7.5078	8.8485	8.6089	6.7862	7.2885
MM_RS10495	1.8302	2.5787	2.4739	2.111	2.3905	3.2755	3.7933	1.735
MM_RS10500	3.725	2.479	2.834	0.262	0.262	3.2755	3.3172	2.9374
MM_RS10510	5.7939	6.0384	5.5709	5.5913	5.8709	7.0737	5.5459	6.3945
MM_RS10515	7.1595	7.1031	6.4867	7.8787	6.6306	6.6297	5.7144	6.1671
MM_RS10520	6.71	6.3667	6.6095	5.4983	7.2783	6.6932	7.0815	6.8682
MM_RS10525	10.0791	9.4234	8.3644	8.557	9.8299	9.4627	8.4883	8.9688
MM_RS10530	7.7985	8.5235	8.3154	7.933	8.1132	8.1542	9.1676	8.315
MM_RS10535	7.6437	7.3559	9.2537	9.1974	7.0255	6.6932	8.425	7.5934
MM_RS10540	7.901	7.8032	8.4341	8.7507	9.4978	9.2074	10.3337	9.7539
MM_RS10545	8.8209	8.6927	9.5983	9.4147	9.232	8.823	9.1134	9.6477
MM_RS10550	9.3247	9.0699	10.6252	11.1776	8.9152	9.3718	9.6241	9.533
MM_RS10555	9.586	10.0298	8.9558	9.6243	9.5587	9.571	8.7562	8.8374
MM_RS10560	7.5745	8.1284	7.4393	7.7786	7.2192	7.0415	7.4269	5.7946
MM_RS10565	10.9328	10.4695	9.5568	10.3881	9.1151	8.1466	7.7448	7.0719
MM_RS10570	8.5564	8.3772	6.7636	8.0684	6.2714	5.5072	5.2121	4.5932
MM_RS10575	9.2397	9.8923	11.0988	12.4406	7.2491	8.9058	8.3244	9.3613
MM_RS10580	10.9827	10.3421	10.2828	9.1504	10.6006	10.4889	10.6841	11.1705
MM_RS10585	8.5201	8.2884	10.0989	9.2869	8.8485	8.7894	9.8876	9.9455
MM_RS10590	7.5264	7.0911	7.4074	7.0811	6.9547	7.181	7.2914	7.0122
MM_RS10595	6.8823	7.0584	7.7452	6.8749	7.2491	7.0895	6.7085	7.3621
MM_RS10600	5.2879	4.9881	4.9808	5.5913	5.8709	5.2495	4.2986	5.5224
MM_RS10605	3.3313	2.8397	1.9746	2.111	3.5401	2.3474	3.3172	2.2706
MM_RS10610	4.6432	4.5904	4.4389	3.1703	5.1966	5.004	5.6043	3.9939
MM_RS10615	4.2859	4.4957	3.9626	4.5471	4.7709	5.004	3.0006	4.1128
MM_RS10625	5.1986	5.0225	4.3608	3.4968	3.8854	4.1028	4.4339	2.9374
MM_RS10635	7.7205	7.8056	7.1884	6.7189	7.7023	7.666	6.6264	6.7454
MM_RS10640	6.3719	6.2558	5.9356	5.084	6.085	6.3692	5.6043	5.4342
MM_RS10645	6.1987	6.5717	6.7279	5.8388	6.085	5.9506	8.1296	6.6507
MM_RS10650	7.4955	7.4814	9.2183	8.6517	7.59	6.7739	8.8375	7.8364
MM_RS10655	6.9837	7.2185	8.2521	8.0023	7.1256	7.1662	8.4005	7.8953
MM_RS10660	6.0704	5.9251	7.8367	7.4716	4.5954	5.5072	6.907	6.7269
MM_RS10665	6.5982	6.0633	7.5369	7.4469	6.9905	6.2892	8.5638	7.6918
MM_RS10670	7.8136	6.4635	7.6172	8.275	5.8709	6.2892	6.907	6.4629
MM_RS10675	8.6797	7.7808	7.9693	8.8147	9.5286	9.1631	10.1451	8.929
MM_RS10680	9.7559	9.7474	8.6553	9.9804	10.0283	9.8841	10.5735	9.7877
MM_RS10685	7.2511	7.1886	8.4561	8.1277	8.1132	7.7778	7.7318	8.0882
MM_RS10690	3.9619	3.7396	3.3545	3.2878	7.4426	6.9049	6.4782	7.6532
MM_RS10695	3.2129	3.9693	2.3662	3.1703	5.5248	5.132	5.1349	4.7478
MM_RS10700	4.6432	3.8968	3.459	3.1703	8.3104	8.0848	7.9043	7.8103
MM_RS10705	3.8084	3.1245	3.0527	2.9004	2.3905	3.2755	4.7768	3.7212
MM_RS10710	8.0573	8.4655	10.7901	10.7672	8.8678	9.4688	10.1839	10.1923
MM_RS10715	7.8531	7.594	8.6769	9.7655	7.8065	7.5334	9.3364	8.8839
MM_RS10720	8.1071	7.8252	8.8097	9.3364	9.9978	10.1067	9.6726	10.7656
MM_RS10725	10.8388	10.7718	10.7259	12.6306	10.0997	10.6064	10.0059	10.3956
MM_RS10730	7.2876	7.1504	7.5719	8.4433	7.0255	6.8869	7.1614	7.1432
MM_RS10735	2.7814	2.5787	2.666	2.3572	3.0819	3.6659	4.1492	3.8641
MM_RS10740	7.6935	7.4184	7.3977	7.4469	8.9968	7.9697	8.1591	8.422
MM_RS10745	7.4511	7.6053	8.3426	7.7835	7.1256	6.9227	7.2371	6.8513
MM_RS10750	5.8536	6.4635	8.7256	8.5013	5.7919	5.3049	7.7577	6.9658
MM_RS10760	5.5268	6.3667	6.4179	6.1602	6.6753	6.175	6.6816	6.6893
MM_RS10765	7.1516	7.0036	6.5983	6.8087	7.0255	7.2247	6.3477	6.1942
MM_RS10770	7.9656	8.1692	7.2793	7.4469	6.3834	6.8125	5.4215	5.7587
MM_RS10775	7.9198	8.001	6.5983	8.8829	7.6805	6.9918	8.5638	7.8191
MM_RS10780	6.3445	6.2984	4.9278	5.8004	5.0682	5.4592	5.1349	4.9524
MM_RS10785	5.9479	6.7714	5.4507	5.6996	6.2119	6.2332	6.0861	5.7946
MM_RS10790	5.814	6.03	5.4507	5.2358	5.3145	5.9506	5.2121	4.6726
MM_RS10795	7.358	7.3116	7.7579	7.9418	7.977	7.9085	6.93	7.531
MM_RS10800	6.4122	6.1666	7.2934	7.6495	7.4682	6.4934	6.9526	6.95
MM_RS10805	8.6208	9.3384	5.7134	10.5224	7.636	8.928	6.4467	7.4546
MM_RS10810	0.262	6.263	0.262	6.3583	0.262	5.6423	4.5575	0.262
MM_RS10815	8.5139	8.6078	6.0721	8.9057	8.2961	8.9671	6.5091	8.3576
MM_RS10820	9.0802	9.3511	7.1884	10.2587	7.7449	8.3244	7.122	7.338
MM_RS10825	4.5008	4.2566	3.4077	4.8405	4.5954	4.4369	4.1492	2.6452
MM_RS10830	7.4639	7.2976	5.8808	7.1438	6.7187	7.0085	4.5575	6.5494
MM_RS10840	6.0704	6.4383	5.4878	5.7407	6.5844	6.4934	6.6816	6.3945
MM_RS10845	8.7651	8.4902	7.6719	7.5197	7.59	7.7481	7.2914	6.485
MM_RS10850	6.0364	5.9069	8.4624	8.8267	5.1966	5.132	6.9526	5.7946
MM_RS10855	5.7102	5.8315	8.5202	8.8737	3.5401	3.4842	5.5459	5.9297
MM_RS10860	7.3373	7.3892	6.686	6.8841	6.3285	6.9577	6.0446	6.6893
MM_RS10865	6.7524	6.9993	7.0589	7.1591	6.7608	6.5171	7.7958	7.2243
MM_RS10870	4.2859	3.8591	5.1602	5.1466	3.8854	3.8269	4.875	5.0147
MM_RS10880	5.892	5.916	5.5476	4.4999	6.3285	6.2332	5.8167	6.7636
MM_RS10885	4.9291	4.6576	6.5465	6.799	4.1631	4.623	6.5689	6.3226
MM_RS10890	5.6665	5.0054	6.9479	6.9114	6.5844	5.4096	7.1997	7.6918
MM_RS10900	7.3091	7.0207	7.528	8.2396	6.6306	6.4934	6.3814	6.7993
MM_RS10910	5.892	5.9609	7.5161	7.1284	6.2119	5.8794	6.9526	6.9015
MM_RS10920	6.3855	5.6678	6.6591	6.9731	6.3285	6.445	7.1614	8.0664
MM_RS10925	7.1033	6.7459	8.9291	8.5657	7.5665	6.7138	9.1084	9.0414
MM_RS10930	6.1832	6.38	8.3257	7.2185	6.2714	6.7341	8.457	8.3872
MM_RS10935	5.5983	5.9521	7.1959	7.6278	5.7919	5.7257	7.2914	7.8619
MM_RS10940	4.1004	4.1042	6.4867	6.205	4.3955	5.004	6.5979	6.7636
MM_RS10945	6.4384	6.9512	7.9384	8.608	5.5248	6.5857	7.7054	8.0442
MM_RS10950	7.8482	8.2761	7.6638	8.4276	7.2783	7.7481	8.5711	9.4981
MM_RS10955	8.7805	8.4356	8.6675	9.2212	7.3352	7.2947	7.5508	8.2712
MM_RS10960	8.6294	8.5634	8.0039	8.3731	8.887	8.6681	8.207	8.6149
MM_RS10970	10.8338	10.0091	10.6492	13.4636	11.1266	9.0624	11.192	10.7701
MM_RS10975	7.0701	8.2671	6.4306	9.8513	5.9459	7.3873	4.4339	7.5203
MM_RS10980	3.5418	5.646	3.5564	4.0523	3.5401	5.3582	1.9869	3.8641
MM_RS10985	4.2859	4.2566	3.8524	2.9004	4.9272	6.0511	5.4215	4.9524
MM_RS10995	3.4405	3.1245	3.733	3.2878	2.3905	3.2755	4.4339	3.7212
MM_RS11000	8.1031	8.1557	11.5884	11.7364	7.6805	8.0035	10.3969	10.1357
MM_RS11005	7.5079	8.0371	11.6434	12.1705	7.2783	8.2276	9.3954	9.71
MM_RS11010	4.8135	5.381	9.163	9.5725	3.5401	5.6846	5.5459	7.0864
MM_RS11015	7.3091	7.2586	11.019	12.0308	6.8415	7.8258	9.2971	9.3463
MM_RS11020	6.3022	6.8403	10.5646	10.7522	6.3834	7.6766	9.2567	9.1969
MM_RS11025	6.6663	6.7914	10.7142	10.8843	5.5248	6.2615	7.7832	8.669
MM_RS11030	7.0276	6.5717	10.5336	11.6151	7.093	7.5334	8.3672	9.5514
MM_RS11035	5.229	5.812	9.0025	10.2754	5.7082	6.9577	6.7862	8.1587
MM_RS11040	4.5973	4.3408	7.3279	7.9061	6.7187	6.2892	8.5114	8.7579
MM_RS11045	6.4122	6.9197	9.9023	10.439	5.4235	5.3582	5.6604	6.4629
MM_RS11050	6.8337	6.5005	10.1397	10.2858	6.085	5.8425	6.3131	7.3975
MM_RS11055	7.1033	6.7963	10.5556	11.0163	5.0682	6.0511	6.9969	7.3621
MM_RS11060	7.4317	7.3424	10.9398	11.234	5.8709	6.8125	6.9526	8.1169
MM_RS11065	7.0276	6.8641	10.4491	10.86	5.7082	6.7138	7.6511	8.2901
MM_RS11070	5.5021	5.6349	10.3498	9.5394	4.7709	5.5986	7.4902	7.0572
